,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
18,2016-11-26,19:00,Liga MX,Quarter-finals,Sat,Away,L,2,3,Tijuana,60.0,27733.0,Mauro Boselli,4-2-3-1,Luis Santander,Match Report,Leg 2 of 2; León won,0,0,,0,0,2017,Leon
19,2016-11-30,20:36,Liga MX,Semi-finals,Wed,Home,L,0,1,UANL,44.0,26533.0,Mauro Boselli,4-4-2,Paul Delgadillo,Match Report,Leg 1 of 2,0,0,,0,0,2017,Leon
20,2016-12-03,19:00,Liga MX,Semi-finals,Sat,Away,L,1,2,UANL,57.0,41523.0,Mauro Boselli,4-4-1-1,César Arturo Ramos,Match Report,Leg 2 of 2; UANL won,0,0,,0,0,2017,Leon
21,2017-01-07,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,2,4,Pachuca,50.0,20509.0,Mauro Boselli,4-2-3-1,Alejandro Funk,Match Report,,0,0,,0,0,2017,Leon
22,2017-01-14,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,1,0,Necaxa,55.0,16645.0,Mauro Boselli,4-2-3-1,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Leon
23,2017-01-21,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,0,1,UNAM,45.0,27494.0,Mauro Boselli,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2017,Leon
24,2017-01-28,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,0,0,Monterrey,64.0,48087.0,Mauro Boselli,4-2-3-1,Jorge Pérez,Match Report,,0,0,,0,0,2017,Leon
25,2017-02-04,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,2,4,Tijuana,50.0,20166.0,Mauro Boselli,4-2-3-1,Óscar Macias,Match Report,,0,0,,0,0,2017,Leon
26,2017-02-11,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,1,2,Querétaro,44.0,19221.0,Juan Ignacio González,4-2-3-1,Jonathan Hernández,Match Report,,0,0,,0,0,2017,Leon
27,2017-02-18,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,2,2,Santos,58.0,18331.0,Juan Ignacio González,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2017,Leon
28,2017-02-25,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,2,Atlas,45.0,28765.0,Mauro Boselli,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Leon
29,2017-03-04,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,1,1,América,33.0,28281.0,Mauro Boselli,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Leon
30,2017-03-18,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,2,3,Toluca,57.0,17592.0,Mauro Boselli,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2017,Leon
31,2017-04-01,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,1,0,UANL,30.0,41291.0,Luis Montes,4-2-3-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2017,Leon
32,2017-04-08,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,4,0,Veracruz,57.0,15799.0,Mauro Boselli,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Leon
33,2017-04-11,19:00,Liga MX,Clausura 2017 Regular Season,Tue,Away,D,0,0,Chiapas,42.0,11335.0,Mauro Boselli,5-3-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Leon
34,2017-04-15,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,2,1,Morelia,67.0,27859.0,Mauro Boselli,4-3-3,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Leon
35,2017-04-22,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,1,0,Puebla,43.0,19309.0,Mauro Boselli,4-2-3-1,Diego Montaño,Match Report,,0,0,,0,0,2017,Leon
36,2017-04-29,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,1,1,Guadalajara,43.0,36905.0,Mauro Boselli,4-2-3-1,Miguel Flores,Match Report,,0,0,,0,0,2017,Leon
37,2017-05-06,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,1,2,Cruz Azul,46.0,19334.0,Mauro Boselli,4-2-3-1,Jorge Pérez,Match Report,,0,0,,1,1,2017,Leon
0,2016-07-16,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,Puebla,44.0,48071.0,José María Basanta,4-4-2,Andonai Escobedo,Match Report,,0,0,,1,1,2017,Monterrey
1,2016-07-23,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,0,1,Guadalajara,37.0,38810.0,José María Basanta,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2017,Monterrey
2,2016-07-30,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,Cruz Azul,55.0,50093.0,José María Basanta,4-4-2,Óscar Macias,Match Report,,0,0,,0,2,2017,Monterrey
3,2016-08-06,19:06,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,3,0,León,46.0,26173.0,José María Basanta,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Monterrey
4,2016-08-13,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,1,Necaxa,53.0,49892.0,José María Basanta,4-4-2,Uriel Olvera,Match Report,,0,0,,0,0,2017,Monterrey
5,2016-08-21,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,L,3,5,UNAM,60.0,19650.0,José María Basanta,4-1-2-1-2◆,Luis Santander,Match Report,,0,0,,0,0,2017,Monterrey
6,2016-08-27,19:06,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,Pachuca,69.0,24780.0,José María Basanta,4-2-3-1,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Monterrey
7,2016-09-10,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,0,0,Tijuana,66.0,50045.0,José María Basanta,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Monterrey
8,2016-09-17,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,0,1,Querétaro,52.0,23230.0,Walter Gargano,4-2-3-1,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Monterrey
9,2016-09-21,21:30,Liga MX,Apertura 2016 Regular Season,Wed,Home,W,5,2,Santos,51.0,48430.0,Dorlan Pabón,4-4-2,Marco Antonio Nava,Match Report,,0,0,,1,1,2017,Monterrey
10,2016-09-24,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,Atlas,55.0,25031.0,Dorlan Pabón,4-1-4-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Monterrey
11,2016-10-01,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,América,50.0,51468.0,Walter Gargano,4-3-3,Paul Delgadillo,Match Report,,0,0,,1,1,2017,Monterrey
12,2016-10-15,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,4,1,Chiapas,42.0,17653.0,José María Basanta,4-3-3,Fernando Hernández,Match Report,,0,0,,1,1,2017,Monterrey
13,2016-10-22,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,Toluca,48.0,40966.0,José María Basanta,4-3-3,Luis Santander,Match Report,,0,0,,0,0,2017,Monterrey
14,2016-10-29,20:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,UANL,48.0,41537.0,José María Basanta,4-3-3,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Monterrey
15,2016-11-05,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,4,0,Veracruz,59.0,48114.0,José María Basanta,4-3-3,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Monterrey
16,2016-11-19,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,2,1,Morelia,40.0,21265.0,José María Basanta,4-3-3,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Monterrey
17,2017-01-08,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,W,3,2,Puebla,46.0,13338.0,José María Basanta,4-3-3,Adalid Maganda,Match Report,,0,0,,1,1,2017,Monterrey
18,2017-01-14,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,2,2,Guadalajara,64.0,51060.0,José María Basanta,4-3-3,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Monterrey
19,2017-01-21,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,2,2,Cruz Azul,23.0,26589.0,José María Basanta,4-4-2,Fernando Hernández,Match Report,,0,0,,1,1,2017,Monterrey
20,2017-01-28,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,0,0,León,36.0,48087.0,José María Basanta,3-4-3,Jorge Pérez,Match Report,,0,0,,0,0,2017,Monterrey
21,2017-02-04,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,1,1,Necaxa,45.0,20507.0,José María Basanta,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Monterrey
22,2017-02-11,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,2,0,UNAM,45.0,50536.0,Dorlan Pabón,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Monterrey
23,2017-02-18,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,1,0,Pachuca,46.0,50899.0,José María Basanta,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Monterrey
24,2017-02-24,19:00,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,0,2,Tijuana,43.0,26733.0,José María Basanta,3-4-3,Jorge Pérez,Match Report,,0,0,,0,0,2017,Monterrey
25,2017-03-04,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,4,1,Querétaro,50.0,47285.0,José María Basanta,4-4-2,León Vicente Barajas,Match Report,,0,0,,0,0,2017,Monterrey
26,2017-03-18,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,2,0,Atlas,47.0,50368.0,José María Basanta,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2017,Monterrey
27,2017-04-01,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,1,América,54.0,27312.0,Dorlan Pabón,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Monterrey
28,2017-04-08,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,4,1,Chiapas,53.0,45831.0,Jesús Molina,4-4-2,Miguel Flores,Match Report,,0,0,,0,0,2017,Monterrey
29,2017-04-12,19:30,Liga MX,Clausura 2017 Regular Season,Wed,Away,D,2,2,Santos,59.0,28117.0,Jesús Molina,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2017,Monterrey
30,2017-04-16,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,D,1,1,Toluca,40.0,25257.0,Jesús Molina,4-4-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Monterrey
31,2017-04-22,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,1,0,UANL,35.0,52237.0,José María Basanta,5-3-2,Roberto García,Match Report,,0,0,,0,0,2017,Monterrey
32,2017-04-28,20:30,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,0,1,Veracruz,56.0,27001.0,José María Basanta,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Monterrey
33,2017-05-06,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,1,2,Morelia,69.0,44341.0,Dorlan Pabón,4-4-2,Jorge Rojas,Match Report,,0,0,,1,1,2017,Monterrey
34,2017-05-10,19:30,Liga MX,Quarter-finals,Wed,Away,L,1,4,UANL,48.0,41612.0,José María Basanta,4-5-1,César Arturo Ramos,Match Report,Leg 1 of 2,0,0,,0,0,2017,Monterrey
35,2017-05-13,19:00,Liga MX,Quarter-finals,Sat,Home,L,0,2,UANL,48.0,52969.0,José María Basanta,3-4-3,Fernando Hernández,Match Report,Leg 2 of 2; UANL won,0,0,,0,0,2017,Monterrey
0,2016-07-16,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,Atlas,55.0,34729.0,Sinha,4-3-3,Miguel Flores,Match Report,,0,0,,0,0,2017,Toluca
1,2016-07-23,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,América,49.0,33193.0,Paulo da Silva,4-2-3-1,Óscar Macias,Match Report,,0,0,,0,0,2017,Toluca
2,2016-07-31,17:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,L,0,1,Chiapas,58.0,27858.0,Paulo da Silva,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Toluca
3,2016-08-07,12:45,Liga MX,Apertura 2016 Regular Season,Sun,Home,W,2,0,Pachuca,49.0,13476.0,Paulo da Silva,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Toluca
4,2016-08-14,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,0,0,UANL,41.0,25582.0,Paulo da Silva,4-4-2,Roberto García,Match Report,,0,0,,0,0,2017,Toluca
5,2016-08-19,21:00,Liga MX,Apertura 2016 Regular Season,Fri,Away,D,2,2,Veracruz,54.0,15233.0,Paulo da Silva,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2017,Toluca
6,2016-08-28,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,2,2,Morelia,47.0,17140.0,Paulo da Silva,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Toluca
7,2016-09-11,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,W,2,0,Puebla,41.0,12782.0,Paulo da Silva,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Toluca
8,2016-09-17,16:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,1,Guadalajara,37.0,25072.0,Paulo da Silva,4-4-2,Erick Yair Miranda,Match Report,,0,0,,1,1,2017,Toluca
9,2016-09-20,19:00,Liga MX,Apertura 2016 Regular Season,Tue,Away,W,1,0,Cruz Azul,49.0,23836.0,Paulo da Silva,4-2-3-1,Diego Montaño,Match Report,,0,0,,0,0,2017,Toluca
10,2016-09-25,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,1,1,León,67.0,16669.0,Paulo da Silva,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Toluca
11,2016-10-01,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,Necaxa,57.0,14967.0,Paulo da Silva,4-4-2,Roberto García,Match Report,,0,0,,0,0,2017,Toluca
12,2016-10-16,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,W,2,1,UNAM,54.0,25426.0,Paulo da Silva,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Toluca
13,2016-10-22,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,Monterrey,52.0,40966.0,Paulo da Silva,4-4-2,Luis Santander,Match Report,,0,0,,0,0,2017,Toluca
14,2016-10-30,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,0,1,Tijuana,60.0,13970.0,Paulo da Silva,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2017,Toluca
15,2016-11-05,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,3,2,Querétaro,59.0,17430.0,Paulo da Silva,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Toluca
16,2016-11-20,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,1,2,Santos,65.0,15391.0,Paulo da Silva,4-2-3-1,Roberto García,Match Report,,0,0,,0,0,2017,Toluca
17,2017-01-08,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,4,1,Atlas,60.0,27194.0,Paulo da Silva,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Toluca
18,2017-01-15,16:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,2,1,América,47.0,18166.0,Paulo da Silva,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,1,2017,Toluca
19,2017-01-22,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,0,1,Chiapas,59.0,17217.0,Paulo da Silva,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Toluca
20,2017-01-28,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,0,0,Pachuca,50.0,26985.0,Alfredo Talavera,4-4-1-1,Oscar Mejia,Match Report,,0,0,,0,0,2017,Toluca
21,2017-02-04,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,1,0,UANL,33.0,41539.0,Paulo da Silva,4-3-3,Jorge Pérez,Match Report,,0,0,,0,0,2017,Toluca
22,2017-02-12,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,1,0,Veracruz,54.0,25705.0,Paulo da Silva,4-1-2-1-2◆,Luis Santander,Match Report,,0,0,,0,0,2017,Toluca
23,2017-02-18,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,2,1,Morelia,54.0,29315.0,Rodrigo Salinas,4-1-2-1-2◆,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Toluca
24,2017-02-26,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,1,3,Puebla,56.0,22644.0,Paulo da Silva,4-1-2-1-2◆,Óscar Macias,Match Report,,0,0,,1,1,2017,Toluca
25,2017-03-04,21:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,2,Guadalajara,36.0,38934.0,Paulo da Silva,4-1-2-1-2◆,Fernando Hernández,Match Report,,0,0,,0,0,2017,Toluca
26,2017-03-18,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,3,2,León,43.0,17592.0,Paulo da Silva,4-1-2-1-2◆,Luis Santander,Match Report,,0,0,,0,0,2017,Toluca
27,2017-04-02,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,2,0,Necaxa,59.0,20231.0,Paulo da Silva,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Toluca
28,2017-04-09,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,W,1,0,UNAM,32.0,33000.0,Paulo da Silva,4-4-2,Jorge Pérez,Match Report,,0,0,,0,0,2017,Toluca
29,2017-04-13,21:00,Liga MX,Clausura 2017 Regular Season,Thu,Home,L,0,2,Cruz Azul,50.0,26530.0,Paulo da Silva,4-3-3,César Arturo Ramos,Match Report,,0,0,,0,1,2017,Toluca
30,2017-04-16,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,D,1,1,Monterrey,60.0,25257.0,Paulo da Silva,4-1-4-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Toluca
31,2017-04-21,19:00,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,0,2,Tijuana,53.0,27333.0,Paulo da Silva,4-1-2-1-2◆,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2017,Toluca
32,2017-04-30,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,1,2,Querétaro,56.0,24749.0,Paulo da Silva,4-1-2-1-2◆,Miguel Chacón,Match Report,,0,0,,0,1,2017,Toluca
33,2017-05-07,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,D,2,2,Santos,57.0,26739.0,Paulo da Silva,4-1-2-1-2◆,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Toluca
34,2017-05-10,21:30,Liga MX,Quarter-finals,Wed,Away,W,4,1,Santos,39.0,22073.0,Paulo da Silva,4-2-3-1,Paul Delgadillo,Match Report,Leg 1 of 2,0,0,,0,0,2017,Toluca
35,2017-05-13,21:00,Liga MX,Quarter-finals,Sat,Home,L,1,3,Santos,42.0,25544.0,Paulo da Silva,4-2-3-1,Marco Antonio Nava,Match Report,Leg 2 of 2; Toluca won,0,0,,0,0,2017,Toluca
36,2017-05-18,19:30,Liga MX,Semi-finals,Thu,Home,D,1,1,Guadalajara,46.0,26671.0,Paulo da Silva,4-2-3-1,Óscar Macias,Match Report,Leg 1 of 2,0,0,,0,0,2017,Toluca
37,2017-05-21,18:06,Liga MX,Semi-finals,Sun,Away,D,1,1,Guadalajara,51.0,25671.0,Paulo da Silva,4-2-3-1,Luis Santander,Match Report,Leg 2 of 2; Guadalajara won,0,0,,0,0,2017,Toluca
0,2016-07-16,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,0,Veracruz,42.0,22059.0,Miguel Ángel Martínez,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
1,2016-07-23,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,2,2,Morelia,34.0,21579.0,Miguel Ángel Martínez,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Queretaro
2,2016-07-30,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,1,Puebla,38.0,20349.0,Miguel Ángel Martínez,4-4-2,Miguel Flores,Match Report,,0,0,,0,0,2017,Queretaro
3,2016-08-06,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,0,0,Guadalajara,31.0,31610.0,Miguel Ángel Martínez,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
4,2016-08-13,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,0,0,Cruz Azul,36.0,30451.0,Miguel Ángel Martínez,4-1-4-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2017,Queretaro
5,2016-08-20,19:06,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,León,49.0,25457.0,Miguel Ángel Martínez,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Queretaro
6,2016-08-27,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,L,1,2,Necaxa,55.0,20538.0,Miguel Ángel Martínez,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Queretaro
7,2016-09-11,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,L,1,4,UNAM,47.0,22000.0,Miguel Ángel Martínez,4-4-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Queretaro
8,2016-09-17,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,1,0,Monterrey,48.0,23230.0,Miguel Ángel Martínez,5-3-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
9,2016-09-21,20:00,Liga MX,Apertura 2016 Regular Season,Wed,Away,L,1,2,Tijuana,47.0,26333.0,Miguel Ángel Martínez,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Queretaro
10,2016-09-24,19:06,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,0,2,Pachuca,41.0,21371.0,Miguel Ángel Martínez,4-1-4-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
11,2016-10-01,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,Santos,58.0,18176.0,Miguel Ángel Martínez,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,1,1,2017,Queretaro
12,2016-10-15,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,Atlas,46.0,24127.0,Miguel Ángel Martínez,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,1,1,2017,Queretaro
13,2016-10-22,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,América,40.0,31162.0,Miguel Ángel Martínez,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2017,Queretaro
14,2016-10-29,15:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,2,1,Chiapas,49.0,8672.0,Emanuel Villa,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Queretaro
15,2016-11-05,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,L,2,3,Toluca,41.0,17430.0,Emanuel Villa,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
16,2016-11-19,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,2,1,UANL,31.0,41315.0,Miguel Ángel Martínez,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Queretaro
17,2017-01-06,21:00,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,0,1,Veracruz,58.0,14489.0,Miguel Ángel Martínez,3-4-3,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
18,2017-01-14,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,0,0,Morelia,31.0,23775.0,Miguel Ángel Martínez,4-2-3-1,Miguel Flores,Match Report,,0,0,,0,0,2017,Queretaro
19,2017-01-22,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,D,0,0,Puebla,51.0,10007.0,Miguel Ángel Martínez,4-1-4-1,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Queretaro
20,2017-01-28,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,0,1,Guadalajara,41.0,30578.0,Miguel Ángel Martínez,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Queretaro
21,2017-02-04,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,1,1,Cruz Azul,40.0,17674.0,Miguel Ángel Martínez,4-1-4-1,León Vicente Barajas,Match Report,,0,0,,0,0,2017,Queretaro
22,2017-02-11,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,2,1,León,56.0,19221.0,Miguel Ángel Martínez,4-1-4-1,Jonathan Hernández,Match Report,,0,0,,0,0,2017,Queretaro
23,2017-02-18,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,4,1,Necaxa,46.0,13516.0,Miguel Ángel Martínez,4-1-4-1,Jorge Pérez,Match Report,,0,0,,0,0,2017,Queretaro
24,2017-02-25,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,4,3,UNAM,45.0,30565.0,Tiago Volpi,4-1-4-1,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
25,2017-03-04,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,1,4,Monterrey,50.0,47285.0,Emanuel Villa,4-1-4-1,León Vicente Barajas,Match Report,,0,0,,1,1,2017,Queretaro
26,2017-03-18,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,3,0,Pachuca,50.0,18207.0,Miguel Ángel Martínez,4-1-4-1,Diego Montaño,Match Report,,0,0,,0,0,2017,Queretaro
27,2017-04-02,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,L,0,1,Santos,53.0,20620.0,Miguel Ángel Martínez,4-1-4-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
28,2017-04-08,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,1,4,Atlas,60.0,18894.0,Miguel Ángel Martínez,4-1-4-1,León Vicente Barajas,Match Report,,0,0,,0,0,2017,Queretaro
29,2017-04-12,19:00,Liga MX,Clausura 2017 Regular Season,Wed,Home,L,0,1,Tijuana,61.0,18906.0,Miguel Ángel Martínez,4-1-4-1,Miguel Flores,Match Report,,0,0,,0,0,2017,Queretaro
30,2017-04-15,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,1,América,47.0,27214.0,Miguel Ángel Martínez,4-1-4-1,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Queretaro
31,2017-04-22,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,2,2,Chiapas,50.0,17529.0,Miguel Ángel Martínez,4-1-4-1,Marco Antonio Nava,Match Report,,0,0,,1,1,2017,Queretaro
