,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
32,2019-03-31,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,2,1,Guadalajara,2.1,1.5,49.0,38520,Alfredo Saldívar,4-4-2,Fernando Guerrero,Match Report,,17,7,15.3,0,0,2019,Pumas UNAM
33,2019-04-06,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,2,UANL,1.4,2.5,41.0,41527,Alfredo Saldívar,4-4-1-1,César Arturo Ramos,Match Report,,14,5,23.1,0,0,2019,Pumas UNAM
34,2019-04-14,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,1,0,Tijuana,1.3,0.8,65.0,12763,Alfredo Saldívar,4-4-2,Jorge Rojas,Match Report,,14,3,18.2,0,0,2019,Pumas UNAM
35,2019-04-20,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,1,2,Cruz Azul,1.2,2.3,30.0,24596,Pablo Barrera,4-4-2,Jorge Pérez,Match Report,,10,2,27.1,1,1,2019,Pumas UNAM
36,2019-04-28,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,D,2,2,Toluca,3.4,2.6,56.0,16541,Pablo Barrera,4-4-2,Oscar Mejia,Match Report,,31,9,22.9,1,1,2019,Pumas UNAM
37,2019-05-05,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,2,5,Santos,1.1,2.5,44.0,18778,Pablo Barrera,4-4-2,Alfredo Peñaloza,Match Report,,13,8,20.4,0,0,2019,Pumas UNAM
0,2018-07-22,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,2,1,Lobos BUAP,1.4,1.7,50.0,22830,José Abella,4-4-2,Oscar Mejia,Match Report,,13,3,14.6,0,0,2019,Santos Laguna
1,2018-07-27,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,1,3,Morelia,0.7,2.6,50.0,20258,José Abella,4-4-2,Fernando Guerrero,Match Report,,11,5,20.7,0,0,2019,Santos Laguna
2,2018-08-05,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,2,0,Puebla,1.6,0.2,49.0,22286,José Abella,4-4-2,Francisco Chacón,Match Report,,19,6,21.7,0,0,2019,Santos Laguna
3,2018-08-12,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,2,1,Guadalajara,1.5,1.2,49.0,26913,José Abella,4-4-2,Marco Antonio Nava,Match Report,,8,3,21.1,0,0,2019,Santos Laguna
4,2018-08-19,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,3,1,UANL,1.5,3.4,47.0,24741,José Abella,4-4-2,Jorge Pérez,Match Report,,11,6,21.4,0,0,2019,Santos Laguna
5,2018-08-22,19:06,Liga MX,Apertura 2018 Regular Season,Wed,Away,D,2,2,Tijuana,0.7,1.1,51.0,26333,José Abella,4-4-2,Oscar Mejia,Match Report,,15,4,21.3,0,0,2019,Santos Laguna
6,2018-08-26,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Cruz Azul,2.0,0.7,54.0,28460,José Abella,4-4-2,Óscar Macias,Match Report,,12,3,20.9,0,0,2019,Santos Laguna
7,2018-09-02,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,1,2,Toluca,1.3,1.7,51.0,31000,José Abella,4-4-2,Marco Antonio Nava,Match Report,,17,6,23.3,0,0,2019,Santos Laguna
8,2018-09-16,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,3,0,León,1.3,0.5,50.0,21514,José Abella,4-3-3,Fernando Guerrero,Match Report,,11,5,24.2,1,1,2019,Santos Laguna
9,2018-09-23,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Veracruz,1.3,2.5,53.0,22043,José Abella,4-4-2,Eduardo Basulto,Match Report,,13,5,20.3,0,0,2019,Santos Laguna
10,2018-09-29,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,Necaxa,0.8,1.4,36.0,15542,José Abella,4-4-2,Roberto García,Match Report,,11,4,27.1,0,0,2019,Santos Laguna
11,2018-10-05,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,W,3,1,Atlas,1.9,1.0,55.0,20854,José Abella,4-4-2,Jorge Pérez,Match Report,,16,5,19.5,0,0,2019,Santos Laguna
12,2018-10-20,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Pachuca,1.0,1.7,45.0,18248,José Abella,4-4-2,Jorge Rojas,Match Report,,14,5,22.2,0,0,2019,Santos Laguna
13,2018-10-26,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Home,W,1,0,Monterrey,1.2,1.0,46.0,22887,José Abella,4-2-3-1,César Arturo Ramos,Match Report,,16,3,25.9,0,0,2019,Santos Laguna
14,2018-11-04,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,1,2,Querétaro,1.5,0.7,56.0,14513,José Abella,4-2-3-1,Fernando Guerrero,Match Report,,21,9,23.2,0,0,2019,Santos Laguna
15,2018-11-11,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,América,1.3,0.6,53.0,28479,José Abella,4-2-3-1,Luis Santander,Match Report,,15,5,19.1,0,0,2019,Santos Laguna
16,2018-11-25,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,UNAM,1.3,0.7,52.0,27950,José Juan Vázquez,4-4-2,Jorge Pérez,Match Report,,11,6,18.4,0,0,2019,Santos Laguna
17,2018-11-28,21:06,Liga MX,Quarter-finals,Wed,Away,L,0,1,Monterrey,1.2,1.5,51.0,24723,José Abella,4-4-2,Luis Santander,Match Report,Leg 1 of 2,11,3,21.9,0,0,2019,Santos Laguna
18,2018-12-01,21:00,Liga MX,Quarter-finals,Sat,Home,L,0,2,Monterrey,0.7,1.5,59.0,25900,José Abella,4-4-2,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,14,4,22.1,0,0,2019,Santos Laguna
19,2019-01-06,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,0,2,Lobos BUAP,1.3,1.3,50.0,6350,José Abella,4-4-2,Mario Vargas,Match Report,,14,3,18.9,0,0,2019,Santos Laguna
20,2019-01-13,18:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,1,0,Morelia,1.2,0.3,56.0,22585,José Abella,4-4-2,Andonai Escobedo,Match Report,,15,5,19.8,0,0,2019,Santos Laguna
21,2019-01-18,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,D,1,1,Puebla,2.0,0.9,54.0,14050,José Abella,4-4-2,Fernando Hernández,Match Report,,22,9,20.8,0,1,2019,Santos Laguna
22,2019-01-27,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,1,0,Guadalajara,0.5,0.7,42.0,27919,José Abella,4-4-2,Luis Santander,Match Report,,11,5,21.7,0,0,2019,Santos Laguna
23,2019-02-02,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,1,2,UANL,0.5,2.4,39.0,41431,José Abella,4-4-2,Erick Yair Miranda,Match Report,,9,3,18.3,0,0,2019,Santos Laguna
24,2019-02-10,18:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,D,1,1,Tijuana,1.0,1.9,56.0,22986,José Abella,4-4-2,Alejandro Funk,Match Report,,12,4,19.6,0,0,2019,Santos Laguna
25,2019-02-16,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,2,1,Cruz Azul,1.0,1.6,40.0,12231,José Abella,4-3-3,Eduardo Basulto,Match Report,,8,4,14.3,0,0,2019,Santos Laguna
26,2019-02-24,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,4,0,Toluca,3.5,0.5,59.0,24877,José Abella,4-4-2,Luis Santander,Match Report,,19,7,20.6,1,1,2019,Santos Laguna
27,2019-03-02,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,3,León,1.7,1.4,54.0,18454,José Abella,4-4-2,César Arturo Ramos,Match Report,,15,7,17.5,0,0,2019,Santos Laguna
28,2019-03-08,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,D,2,2,Veracruz,2.4,1.3,52.0,9665,José Abella,4-4-2,Jorge Rojas,Match Report,,21,8,18.0,0,0,2019,Santos Laguna
29,2019-03-17,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Home,L,1,2,Necaxa,1.7,2.2,53.0,23616,José Abella,4-2-3-1,Fernando Guerrero,Match Report,,13,6,20.0,0,0,2019,Santos Laguna
30,2019-03-29,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,L,0,1,Atlas,1.0,1.5,56.0,20201,José Abella,4-4-2,Fernando Hernández,Match Report,,15,5,21.6,0,0,2019,Santos Laguna
31,2019-04-07,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Home,D,0,0,Pachuca,1.3,1.0,43.0,20202,José Abella,4-4-1-1,Oscar Mejia,Match Report,,16,1,15.9,0,0,2019,Santos Laguna
32,2019-04-14,20:30,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,0,4,Monterrey,1.6,1.6,51.0,39063,José Abella,4-4-1-1,Luis Santander,Match Report,,20,3,17.8,0,0,2019,Santos Laguna
33,2019-04-21,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,2,1,Querétaro,1.7,0.7,49.0,19938,José Abella,4-4-1-1,Francisco Chacón,Match Report,,15,2,17.8,0,0,2019,Santos Laguna
34,2019-04-27,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,1,América,0.3,1.3,55.0,2672,José Abella,4-4-2,Jorge Rojas,Match Report,,7,2,24.3,0,0,2019,Santos Laguna
35,2019-05-05,18:06,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,5,2,UNAM,2.5,1.1,56.0,18778,Jonathan Orozco,4-4-1-1,Alfredo Peñaloza,Match Report,,18,8,13.4,0,0,2019,Santos Laguna
0,2018-07-21,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,Pachuca,0.7,0.7,41.0,26567,José María Basanta,4-2-3-1,Diego Montaño,Match Report,,9,2,19.2,0,0,2019,Monterrey
1,2018-07-29,20:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,2,0,León,1.5,0.3,62.0,17712,José María Basanta,4-2-3-1,Erick Yair Miranda,Match Report,,16,3,24.0,1,1,2019,Monterrey
2,2018-08-04,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,1,Querétaro,2.5,1.6,45.0,42288,José María Basanta,4-2-3-1,Oscar Mejia,Match Report,,16,5,14.7,0,1,2019,Monterrey
3,2018-08-11,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,3,América,0.2,2.8,54.0,24346,José María Basanta,4-4-2,Jorge Pérez,Match Report,,5,2,18.9,0,0,2019,Monterrey
4,2018-08-18,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,1,0,UNAM,1.7,1.3,48.0,40268,José María Basanta,4-4-2,Diego Montaño,Match Report,,14,5,15.4,0,0,2019,Monterrey
5,2018-08-22,21:00,Liga MX,Apertura 2018 Regular Season,Wed,Away,W,2,1,Lobos BUAP,1.4,1.4,48.0,7836,José María Basanta,4-4-2,Jorge Rojas,Match Report,,15,7,19.4,0,0,2019,Monterrey
6,2018-08-25,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,2,2,Morelia,1.3,1.2,39.0,40129,José María Basanta,4-4-2,Andonai Escobedo,Match Report,,14,6,17.8,0,0,2019,Monterrey
7,2018-08-31,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,1,2,Puebla,1.0,1.8,42.0,46928,José María Basanta,4-2-3-1,Fernando Guerrero,Match Report,,15,5,22.2,0,0,2019,Monterrey
8,2018-09-15,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,2,4,Guadalajara,2.2,1.3,48.0,37812,Dorlan Pabón,4-2-3-1,Francisco Chacón,Match Report,,23,8,18.2,0,0,2019,Monterrey
9,2018-09-23,20:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,0,0,UANL,0.4,1.0,31.0,41615,José María Basanta,5-4-1,Jorge Pérez,Match Report,,10,2,23.4,0,0,2019,Monterrey
10,2018-09-29,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,0,Tijuana,1.6,0.5,41.0,32597,Dorlan Pabón,5-4-1,Jonathan Hernández,Match Report,,4,2,24.8,1,1,2019,Monterrey
11,2018-10-06,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,2,Cruz Azul,0.8,1.4,32.0,27689,Dorlan Pabón,3-5-2,Fernando Hernández,Match Report,,6,3,15.2,0,0,2019,Monterrey
12,2018-10-20,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,1,Toluca,1.7,1.2,47.0,29444,Dorlan Pabón,3-5-2,Fernando Guerrero,Match Report,,14,7,19.1,0,0,2019,Monterrey
13,2018-10-26,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,0,1,Santos,1.0,1.2,54.0,22887,José María Basanta,3-4-3,César Arturo Ramos,Match Report,,12,3,22.2,0,0,2019,Monterrey
14,2018-11-03,19:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,0,Veracruz,2.8,1.5,49.0,28428,Dorlan Pabón,4-3-3,Oscar Mejia,Match Report,,15,5,15.3,0,0,2019,Monterrey
15,2018-11-10,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Necaxa,0.4,1.1,40.0,11534,José María Basanta,4-3-3,Jorge Pérez,Match Report,,8,2,16.9,0,0,2019,Monterrey
16,2018-11-24,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,1,Atlas,2.0,0.3,38.0,31758,José María Basanta,3-4-3,Roberto García,Match Report,,10,3,19.5,1,1,2019,Monterrey
17,2018-11-28,21:06,Liga MX,Quarter-finals,Wed,Home,W,1,0,Santos,1.5,1.2,49.0,24723,José María Basanta,4-2-3-1,Luis Santander,Match Report,Leg 1 of 2,15,5,18.0,0,0,2019,Monterrey
18,2018-12-01,21:00,Liga MX,Quarter-finals,Sat,Away,W,2,0,Santos,1.5,0.7,41.0,25900,José María Basanta,3-4-3,Jorge Rojas,Match Report,Leg 2 of 2; Monterrey won,9,4,16.1,0,0,2019,Monterrey
19,2018-12-05,20:06,Liga MX,Semi-finals,Wed,Home,W,1,0,Cruz Azul,0.7,0.4,43.0,36721,José María Basanta,4-2-3-1,,Match Report,Leg 1 of 2,12,2,25.3,0,0,2019,Monterrey
20,2018-12-08,19:00,Liga MX,Semi-finals,Sat,Away,L,0,1,Cruz Azul,0.5,2.3,42.0,39307,José María Basanta,5-4-1,,Match Report,Leg 2 of 2; Cruz Azul won,10,1,22.7,0,0,2019,Monterrey
21,2019-01-05,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,5,0,Pachuca,3.0,0.4,40.0,39853,Dorlan Pabón,4-4-2,Jorge Rojas,Match Report,,12,8,14.8,0,0,2019,Monterrey
22,2019-01-12,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,2,2,León,2.1,1.6,44.0,43583,Dorlan Pabón,4-2-3-1,Francisco Chacón,Match Report,,19,5,18.4,1,1,2019,Monterrey
23,2019-01-19,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,2,1,Querétaro,1.1,1.3,44.0,13970,Dorlan Pabón,4-2-3-1,Diego Montaño,Match Report,,10,2,18.7,0,0,2019,Monterrey
24,2019-01-26,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,3,2,América,2.7,1.6,39.0,46292,Dorlan Pabón,4-2-3-1,Fernando Guerrero,Match Report,,7,3,24.7,1,2,2019,Monterrey
25,2019-02-03,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,D,1,1,UNAM,0.9,0.9,56.0,17825,Dorlan Pabón,4-1-4-1,Óscar Macias,Match Report,,10,3,20.9,0,0,2019,Monterrey
26,2019-02-09,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,4,0,Lobos BUAP,4.1,0.7,51.0,39364,Dorlan Pabón,4-2-3-1,Eduardo Basulto,Match Report,,23,8,18.3,2,2,2019,Monterrey
27,2019-02-15,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,3,2,Morelia,1.8,1.1,51.0,18951,José María Basanta,4-2-3-1,Roberto Ríos Jacome,Match Report,,12,2,20.6,0,0,2019,Monterrey
28,2019-02-23,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,0,0,Puebla,0.8,0.3,63.0,43219,José María Basanta,4-2-3-1,Jorge Pérez,Match Report,,19,2,20.8,0,0,2019,Monterrey
29,2019-03-02,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,2,0,Guadalajara,1.8,0.6,37.0,32233,Dorlan Pabón,4-2-3-1,Andonai Escobedo,Match Report,,14,5,22.6,0,0,2019,Monterrey
30,2019-03-09,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,1,1,UANL,1.4,1.1,42.0,51027,Dorlan Pabón,4-4-1-1,César Arturo Ramos,Match Report,,13,2,17.2,0,0,2019,Monterrey
31,2019-03-16,20:06,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,1,Tijuana,0.9,1.2,59.0,27133,Dorlan Pabón,4-1-4-1,Diego Montaño,Match Report,,16,4,19.7,0,0,2019,Monterrey
32,2019-03-30,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,2,2,Cruz Azul,0.9,0.6,47.0,41771,Dorlan Pabón,4-1-4-1,Eduardo Basulto,Match Report,,16,5,18.3,0,0,2019,Monterrey
33,2019-04-07,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,1,5,Toluca,1.3,2.6,48.0,17853,Dorlan Pabón,3-4-3,Marco Antonio Nava,Match Report,,8,3,12.9,0,0,2019,Monterrey
34,2019-04-14,20:30,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,4,0,Santos,1.6,1.6,49.0,39063,Dorlan Pabón,4-4-1-1,Luis Santander,Match Report,,13,6,24.1,0,0,2019,Monterrey
35,2019-04-19,20:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,1,0,Veracruz,2.0,0.8,64.0,15400,Marcelo Barovero,4-2-3-1,Jorge Rojas,Match Report,,14,2,12.6,0,0,2019,Monterrey
36,2019-04-27,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,2,2,Necaxa,2.1,1.5,51.0,38371,Leonel Vangioni,4-2-3-1,Jonathan Hernández,Match Report,,13,3,19.9,0,0,2019,Monterrey
37,2019-05-05,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,0,2,Atlas,0.5,2.2,45.0,20069,Nicolás Sanchez,4-4-2,Francisco Chacón,Match Report,,7,1,20.4,0,0,2019,Monterrey
38,2019-05-09,19:00,Liga MX,Quarter-finals,Thu,Away,L,0,1,Necaxa,0.5,1.1,49.0,14627,Dorlan Pabón,4-2-3-1,Diego Montaño,Match Report,Leg 1 of 2,10,2,19.3,0,0,2019,Monterrey
39,2019-05-12,20:00,Liga MX,Quarter-finals,Sun,Home,W,1,0,Necaxa,1.1,0.7,63.0,33884,Dorlan Pabón,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; Monterrey won,20,4,20.6,0,0,2019,Monterrey
40,2019-05-15,21:06,Liga MX,Semi-finals,Wed,Home,W,1,0,UANL,0.8,0.6,42.0,48269,Dorlan Pabón,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,9,4,22.1,0,0,2019,Monterrey
41,2019-05-18,19:00,Liga MX,Semi-finals,Sat,Away,L,0,1,UANL,1.5,1.3,48.0,41615,Dorlan Pabón,4-2-3-1,Marco Antonio Nava,Match Report,Leg 2 of 2; UANL won,16,6,20.6,0,0,2019,Monterrey
0,2018-07-21,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,0,León,0.3,1.2,66.0,41615,Guido Pizarro,4-1-4-1,Andonai Escobedo,Match Report,,9,5,27.2,0,0,2019,UANL
1,2018-07-29,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,1,0,Tijuana,0.7,0.4,68.0,41052,Guido Pizarro,4-2-3-1,Oscar Mejia,Match Report,,12,3,21.7,0,0,2019,UANL
2,2018-08-04,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,1,Cruz Azul,0.3,0.2,69.0,55571,Guido Pizarro,4-2-3-1,Marco Antonio Nava,Match Report,,8,0,19.7,0,0,2019,UANL
3,2018-08-11,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,1,2,Toluca,0.9,1.2,52.0,41379,Guido Pizarro,4-2-3-1,Roberto García,Match Report,,8,2,19.4,0,0,2019,UANL
4,2018-08-19,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,1,3,Santos,3.4,1.5,53.0,24741,André-Pierre Gignac,4-2-3-1,Jorge Pérez,Match Report,,9,1,22.4,1,3,2019,UANL
5,2018-08-22,21:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,W,4,0,Veracruz,2.1,0.1,60.0,40874,Guido Pizarro,4-2-3-1,Jonathan Hernández,Match Report,,20,12,17.1,0,0,2019,UANL
6,2018-08-25,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Necaxa,1.6,1.0,57.0,18539,Guido Pizarro,4-2-3-1,Erick Yair Miranda,Match Report,,16,2,23.7,1,1,2019,UANL
7,2018-09-01,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,3,1,Atlas,3.8,0.9,66.0,41363,Guido Pizarro,4-2-3-1,Francisco Chacón,Match Report,,29,14,17.1,0,0,2019,UANL
8,2018-09-15,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Pachuca,1.0,1.3,54.0,17730,Juninho,4-3-3,Oscar Mejia,Match Report,,10,2,19.9,0,0,2019,UANL
9,2018-09-23,20:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,0,0,Monterrey,1.0,0.4,69.0,41615,Juninho,4-3-3,Jorge Pérez,Match Report,,11,1,15.2,0,0,2019,UANL
10,2018-09-29,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,2,0,Querétaro,1.6,0.4,51.0,18889,Guido Pizarro,4-4-2,Jorge Rojas,Match Report,,13,7,19.1,0,0,2019,UANL
11,2018-10-06,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,2,3,América,1.1,2.1,69.0,41596,Guido Pizarro,4-4-2,Marco Antonio Nava,Match Report,,18,6,18.7,0,0,2019,UANL
12,2018-10-21,16:30,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,3,3,UNAM,2.1,1.7,52.0,29200,Juninho,4-2-3-1,César Arturo Ramos,Match Report,,16,9,18.3,0,0,2019,UANL
13,2018-10-27,20:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,2,2,Lobos BUAP,2.8,1.1,68.0,41322,Juninho,4-2-3-1,Diego Montaño,Match Report,,24,11,16.7,0,0,2019,UANL
14,2018-11-02,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,2,0,Morelia,3.2,0.8,73.0,21342,Juninho,4-2-3-1,Jorge Pérez,Match Report,,20,8,20.0,1,1,2019,UANL
15,2018-11-10,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,6,1,Puebla,2.3,1.3,65.0,38141,Juninho,3-4-1-2,Oscar Mejia,Match Report,,17,11,20.8,0,0,2019,UANL
16,2018-11-24,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,1,0,Guadalajara,1.8,0.4,61.0,23715,Guido Pizarro,4-2-3-1,César Arturo Ramos,Match Report,,17,5,22.1,0,0,2019,UANL
17,2018-11-29,21:00,Liga MX,Quarter-finals,Thu,Home,W,2,1,UNAM,1.2,1.6,70.0,41301,Juninho,3-4-3,Óscar Macias,Match Report,Leg 1 of 2,17,6,21.1,0,0,2019,UANL
18,2018-12-02,12:00,Liga MX,Quarter-finals,Sun,Away,L,1,3,UNAM,1.2,1.8,54.0,35300,Juninho,3-4-3,Fernando Guerrero,Match Report,Leg 2 of 2; UNAM won,17,3,22.6,0,0,2019,UANL
19,2019-01-05,19:06,Liga MX,Clausura 2019 Regular Season,Sat,Away,D,2,2,León,2.2,3.0,53.0,18969,Guido Pizarro,4-3-3,Fernando Hernández,Match Report,,10,4,18.8,1,1,2019,UANL
20,2019-01-12,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,3,0,Tijuana,1.5,0.6,60.0,25333,Guido Pizarro,4-2-3-1,Óscar Macias,Match Report,,15,6,21.5,0,0,2019,UANL
21,2019-01-19,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,L,0,1,Cruz Azul,0.4,1.1,66.0,41615,Guido Pizarro,4-2-3-1,Fernando Guerrero,Match Report,,8,1,20.3,0,0,2019,UANL
22,2019-01-27,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,1,0,Toluca,0.5,1.8,52.0,20412,Guido Pizarro,4-2-3-1,Jorge Rojas,Match Report,,7,3,20.6,0,0,2019,UANL
23,2019-02-02,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,1,Santos,2.4,0.5,61.0,41431,Guido Pizarro,4-2-3-1,Erick Yair Miranda,Match Report,,22,5,15.7,0,0,2019,UANL
24,2019-02-08,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,2,0,Veracruz,1.7,0.1,57.0,13128,André-Pierre Gignac,5-3-2,Fernando Hernández,Match Report,,24,9,20.9,0,0,2019,UANL
25,2019-02-16,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,3,2,Necaxa,0.9,0.8,54.0,41615,André-Pierre Gignac,5-3-2,Francisco Chacón,Match Report,,14,7,20.7,0,0,2019,UANL
26,2019-02-22,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,1,0,Atlas,1.7,1.4,65.0,27177,Guido Pizarro,4-4-2,Eduardo Basulto,Match Report,,10,3,24.2,1,1,2019,UANL
27,2019-03-02,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,3,0,Pachuca,2.4,1.0,60.0,41605,Guido Pizarro,4-2-3-1,Marco Antonio Nava,Match Report,,22,5,18.2,0,0,2019,UANL
28,2019-03-09,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,D,1,1,Monterrey,1.1,1.4,58.0,51027,Guido Pizarro,4-4-1-1,César Arturo Ramos,Match Report,,18,5,21.2,0,0,2019,UANL
29,2019-03-16,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,4,1,Querétaro,2.3,1.3,65.0,41137,Guido Pizarro,4-4-1-1,Fernando Hernández,Match Report,,19,7,17.4,0,0,2019,UANL
30,2019-03-30,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,3,América,0.6,1.3,63.0,36220,Guido Pizarro,4-4-1-1,Jorge Pérez,Match Report,,10,3,27.4,0,0,2019,UANL
31,2019-04-06,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,0,UNAM,2.5,1.4,59.0,41527,Guido Pizarro,4-2-3-1,César Arturo Ramos,Match Report,,20,7,16.2,0,0,2019,UANL
32,2019-04-14,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,3,0,Lobos BUAP,1.7,0.4,67.0,11943,Guido Pizarro,4-3-3,Andonai Escobedo,Match Report,,10,6,19.5,0,0,2019,UANL
33,2019-04-20,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,3,3,Morelia,1.9,1.6,63.0,40136,Nahuel Guzmán,3-4-3,Oscar Mejia,Match Report,,18,7,19.5,0,0,2019,UANL
