,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
16,2019-10-26,20:00,Ligue 1,Matchweek 11,Sat,Home,W,1,0,Nice,2.1,0.8,52.0,25007.0,Stefan Mitrović,4-1-2-1-2◆,Mikael Lesage,Match Report,,20.0,6.0,18.0,1.0,0.0,0.0,2020,Strasbourg
17,2019-11-02,20:00,Ligue 1,Matchweek 12,Sat,Away,L,0,1,Angers,1.2,1.2,64.0,9681.0,Stefan Mitrović,4-1-2-1-2◆,Florent Batta,Match Report,,8.0,3.0,15.4,0.0,0.0,0.0,2020,Strasbourg
18,2019-11-09,20:00,Ligue 1,Matchweek 13,Sat,Home,W,4,1,Nîmes,3.5,0.5,60.0,24745.0,Stefan Mitrović,4-1-2-1-2◆,Ruddy Buquet,Match Report,,20.0,10.0,16.1,1.0,0.0,0.0,2020,Strasbourg
19,2019-11-23,20:00,Ligue 1,Matchweek 14,Sat,Away,W,4,0,Amiens,2.0,0.3,46.0,10358.0,Stefan Mitrović,4-1-2-1-2◆,Alain Bieri,Match Report,,17.0,9.0,19.3,1.0,0.0,0.0,2020,Strasbourg
20,2019-11-30,17:30,Ligue 1,Matchweek 15,Sat,Home,L,1,2,Lyon,0.5,0.7,51.0,25455.0,Stefan Mitrović,4-1-2-1-2◆,Mikael Lesage,Match Report,,9.0,2.0,18.0,0.0,0.0,0.0,2020,Strasbourg
21,2019-12-03,19:00,Ligue 1,Matchweek 16,Tue,Away,L,0,5,Brest,0.8,2.0,51.0,12437.0,Stefan Mitrović,4-1-2-1-2◆,Jérôme Brisard,Match Report,,9.0,3.0,17.1,0.0,0.0,0.0,2020,Strasbourg
22,2019-12-07,20:00,Ligue 1,Matchweek 17,Sat,Home,W,4,2,Toulouse,2.3,1.7,54.0,23634.0,Lamine Koné,4-1-2-1-2◆,Johan Hamel,Match Report,,18.0,7.0,13.9,0.0,0.0,0.0,2020,Strasbourg
23,2019-12-15,15:00,Ligue 1,Matchweek 18,Sun,Away,W,1,0,Bordeaux,0.6,1.4,33.0,18710.0,Stefan Mitrović,3-4-3,Florent Batta,Match Report,,7.0,4.0,18.9,0.0,0.0,0.0,2020,Strasbourg
25,2019-12-21,20:45,Ligue 1,Matchweek 19,Sat,Home,W,2,1,Saint-Étienne,0.6,1.6,41.0,25471.0,Stefan Mitrović,4-1-2-1-2◆,Olivier Thual,Match Report,,5.0,3.0,15.1,0.0,0.0,0.0,2020,Strasbourg
28,2020-01-11,20:00,Ligue 1,Matchweek 20,Sat,Away,L,0,1,Metz,1.1,0.9,49.0,18079.0,Stefan Mitrović,3-4-3,Jérôme Brisard,Match Report,,14.0,3.0,17.4,0.0,0.0,0.0,2020,Strasbourg
30,2020-01-25,20:00,Ligue 1,Matchweek 21,Sat,Away,W,3,1,Monaco,1.1,1.0,40.0,4800.0,Stefan Mitrović,4-1-2-1-2◆,Eric Wattellier,Match Report,,11.0,7.0,16.9,0.0,0.0,0.0,2020,Strasbourg
32,2020-02-01,20:00,Ligue 1,Matchweek 22,Sat,Home,L,1,2,Lille,1.3,1.5,45.0,25139.0,Stefan Mitrović,4-1-2-1-2◆,Stéphanie Frappart,Match Report,,13.0,3.0,19.1,1.0,0.0,0.0,2020,Strasbourg
33,2020-02-05,19:00,Ligue 1,Matchweek 23,Wed,Away,W,1,0,Toulouse,1.4,0.8,54.0,16596.0,Stefan Mitrović,4-1-2-1-2◆,Karim Abed,Match Report,,15.0,6.0,16.1,0.0,0.0,0.0,2020,Strasbourg
34,2020-02-09,17:00,Ligue 1,Matchweek 24,Sun,Home,W,3,0,Reims,2.8,0.3,49.0,25241.0,Stefan Mitrović,4-2-3-1,Thomas Léonard,Match Report,,11.0,3.0,19.2,0.0,1.0,1.0,2020,Strasbourg
35,2020-02-16,15:00,Ligue 1,Matchweek 25,Sun,Away,D,1,1,Lyon,1.4,1.0,38.0,45141.0,Stefan Mitrović,4-2-3-1,Johan Hamel,Match Report,,7.0,1.0,23.5,2.0,0.0,0.0,2020,Strasbourg
36,2020-02-22,20:00,Ligue 1,Matchweek 26,Sat,Home,D,0,0,Amiens,0.8,0.1,60.0,26109.0,Stefan Mitrović,4-2-3-1,Amaury Delerue,Match Report,,15.0,3.0,19.9,0.0,0.0,0.0,2020,Strasbourg
37,2020-02-29,20:00,Ligue 1,Matchweek 27,Sat,Away,L,0,3,Montpellier,0.9,3.5,55.0,11799.0,Stefan Mitrović,5-3-2,Mikael Lesage,Match Report,,15.0,7.0,20.7,1.0,0.0,0.0,2020,Strasbourg
0,2019-08-10,20:00,Ligue 1,Matchweek 1,Sat,Home,W,3.0,1.0,Bordeaux,1.6,1.0,48.0,10749.0,Ludovic Butelle,4-1-4-1,Hakim Ben El Hadj Salem,Match Report,,14.0,4.0,20.6,1.0,0.0,0.0,2020,Angers
1,2019-08-16,20:45,Ligue 1,Matchweek 2,Fri,Away,L,0.0,6.0,Lyon,0.4,1.1,34.0,49871.0,Ludovic Butelle,4-1-4-1,Benoît Millot,Match Report,,10.0,3.0,22.1,0.0,0.0,0.0,2020,Angers
2,2019-08-24,20:00,Ligue 1,Matchweek 3,Sat,Home,W,3.0,0.0,Metz,1.9,0.2,38.0,9001.0,Ismaël Traoré,4-2-3-1,Stéphanie Frappart,Match Report,,15.0,5.0,19.0,1.0,0.0,0.0,2020,Angers
3,2019-08-31,20:00,Ligue 1,Matchweek 4,Sat,Home,W,2.0,0.0,Dijon,1.4,0.7,44.0,8988.0,Ismaël Traoré,4-5-1,Jérémie Pignard,Match Report,,12.0,3.0,19.3,0.0,0.0,0.0,2020,Angers
4,2019-09-13,19:00,Ligue 1,Matchweek 5,Fri,Away,L,1.0,2.0,Lille,0.7,1.4,44.0,32834.0,Ismaël Traoré,5-3-2,Ruddy Buquet,Match Report,,7.0,3.0,21.6,0.0,0.0,0.0,2020,Angers
5,2019-09-22,17:00,Ligue 1,Matchweek 6,Sun,Home,W,4.0,1.0,Saint-Étienne,2.0,0.8,50.0,9831.0,Ismaël Traoré,4-1-4-1,Franck Schneider,Match Report,,14.0,5.0,15.7,2.0,0.0,0.0,2020,Angers
6,2019-09-25,19:00,Ligue 1,Matchweek 7,Wed,Away,W,2.0,0.0,Toulouse,1.6,0.3,43.0,10177.0,Romain Thomas,4-3-3,Olivier Thual,Match Report,,22.0,6.0,20.2,1.0,0.0,0.0,2020,Angers
7,2019-09-28,20:00,Ligue 1,Matchweek 8,Sat,Home,D,1.0,1.0,Amiens,1.4,1.2,60.0,9331.0,Ismaël Traoré,4-1-4-1,Karim Abed,Match Report,,23.0,6.0,18.3,0.0,0.0,0.0,2020,Angers
8,2019-10-05,17:30,Ligue 1,Matchweek 9,Sat,Away,L,0.0,4.0,Paris S-G,0.6,3.4,28.0,47700.0,Ismaël Traoré,4-5-1,Willy Delajod,Match Report,,10.0,2.0,24.8,0.0,0.0,0.0,2020,Angers
9,2019-10-19,20:00,Ligue 1,Matchweek 10,Sat,Home,L,0.0,1.0,Brest,1.7,0.3,55.0,10369.0,Ismaël Traoré,4-1-4-1,Eric Wattellier,Match Report,,29.0,6.0,18.2,0.0,0.0,0.0,2020,Angers
10,2019-10-26,20:00,Ligue 1,Matchweek 11,Sat,Away,D,0.0,0.0,Montpellier,1.0,1.2,40.0,12678.0,Ismaël Traoré,4-1-4-1,Benoît Millot,Match Report,,13.0,6.0,22.5,0.0,0.0,0.0,2020,Angers
12,2019-11-02,20:00,Ligue 1,Matchweek 12,Sat,Home,W,1.0,0.0,Strasbourg,1.2,1.2,36.0,9681.0,Ismaël Traoré,4-1-4-1,Florent Batta,Match Report,,10.0,5.0,25.3,1.0,1.0,1.0,2020,Angers
13,2019-11-09,20:00,Ligue 1,Matchweek 13,Sat,Away,D,0.0,0.0,Reims,1.0,0.5,48.0,10876.0,Ismaël Traoré,4-1-4-1,Hakim Ben El Hadj Salem,Match Report,,13.0,2.0,16.8,1.0,0.0,0.0,2020,Angers
14,2019-11-23,20:00,Ligue 1,Matchweek 14,Sat,Home,W,1.0,0.0,Nîmes,1.1,0.6,42.0,8714.0,Ismaël Traoré,4-1-4-1,Thomas Léonard,Match Report,,21.0,7.0,19.0,1.0,0.0,0.0,2020,Angers
15,2019-11-30,20:00,Ligue 1,Matchweek 15,Sat,Away,L,1.0,3.0,Nice,0.6,1.2,47.0,15814.0,Thomas Mangani,4-1-4-1,Antony Gautier,Match Report,,10.0,4.0,19.3,0.0,0.0,0.0,2020,Angers
16,2019-12-03,19:00,Ligue 1,Matchweek 16,Tue,Home,L,0.0,2.0,Marseille,0.7,1.8,62.0,12455.0,Ismaël Traoré,4-1-4-1,Franck Schneider,Match Report,,9.0,2.0,20.4,2.0,0.0,0.0,2020,Angers
17,2019-12-07,20:00,Ligue 1,Matchweek 17,Sat,Away,L,1.0,2.0,Rennes,0.8,1.2,56.0,25656.0,Ismaël Traoré,4-1-4-1,Amaury Delerue,Match Report,,12.0,1.0,20.5,1.0,0.0,0.0,2020,Angers
18,2019-12-14,20:00,Ligue 1,Matchweek 18,Sat,Home,D,0.0,0.0,Monaco,1.1,0.4,34.0,9959.0,Ismaël Traoré,4-1-4-1,Hakim Ben El Hadj Salem,Match Report,,10.0,5.0,16.7,0.0,0.0,0.0,2020,Angers
19,2019-12-21,20:45,Ligue 1,Matchweek 19,Sat,Away,W,2.0,1.0,Nantes,1.3,0.4,50.0,29807.0,Ismaël Traoré,4-1-4-1,Jérémie Pignard,Match Report,,13.0,7.0,17.4,1.0,0.0,0.0,2020,Angers
21,2020-01-11,20:00,Ligue 1,Matchweek 20,Sat,Home,D,1.0,1.0,Nice,1.1,1.2,44.0,9105.0,Ismaël Traoré,4-1-4-1,Willy Delajod,Match Report,,16.0,9.0,21.2,2.0,0.0,0.0,2020,Angers
23,2020-01-25,17:30,Ligue 1,Matchweek 21,Sat,Away,D,0.0,0.0,Marseille,0.2,0.4,34.0,55761.0,Ismaël Traoré,4-1-4-1,Johan Hamel,Match Report,,4.0,0.0,20.6,0.0,0.0,0.0,2020,Angers
25,2020-02-01,20:00,Ligue 1,Matchweek 22,Sat,Home,L,1.0,4.0,Reims,1.3,1.4,49.0,8467.0,Ismaël Traoré,4-1-4-1,Amaury Delerue,Match Report,,15.0,4.0,18.4,2.0,0.0,0.0,2020,Angers
26,2020-02-04,19:00,Ligue 1,Matchweek 23,Tue,Away,L,0.0,1.0,Monaco,1.2,0.3,56.0,3585.0,Ismaël Traoré,4-1-4-1,Jeremy Stinat,Match Report,,16.0,4.0,17.3,0.0,0.0,0.0,2020,Angers
27,2020-02-07,20:45,Ligue 1,Matchweek 24,Fri,Home,L,0.0,2.0,Lille,0.6,1.6,50.0,9145.0,Ismaël Traoré,5-4-1,Benoît Bastien,Match Report,,9.0,1.0,15.2,0.0,0.0,0.0,2020,Angers
28,2020-02-15,20:00,Ligue 1,Matchweek 25,Sat,Away,L,0.0,1.0,Nîmes,0.5,1.2,50.0,12417.0,Ismaël Traoré,4-1-4-1,Karim Abed,Match Report,,10.0,0.0,15.7,0.0,0.0,0.0,2020,Angers
29,2020-02-22,20:00,Ligue 1,Matchweek 26,Sat,Home,W,1.0,0.0,Montpellier,1.1,0.8,44.0,9453.0,Romain Thomas,5-3-2,Antony Gautier,Match Report,,12.0,8.0,17.7,0.0,0.0,0.0,2020,Angers
30,2020-02-29,20:00,Ligue 1,Matchweek 27,Sat,Away,W,1.0,0.0,Brest,0.3,1.2,35.0,13313.0,Ismaël Traoré,4-1-4-1,Florent Batta,Match Report,,6.0,2.0,18.9,0.0,0.0,0.0,2020,Angers
31,2020-03-07,20:00,Ligue 1,Matchweek 28,Sat,Home,W,2.0,0.0,Nantes,0.8,1.4,46.0,12132.0,Ismaël Traoré,4-1-4-1,Stéphanie Frappart,Match Report,,8.0,3.0,21.8,0.0,0.0,0.0,2020,Angers
0,2019-08-10,20:00,Ligue 1,Matchweek 1,Sat,Away,L,1.0,3.0,Angers,1.0,1.6,52.0,10749.0,Benoît Costil,4-2-3-1,Hakim Ben El Hadj Salem,Match Report,,8.0,3.0,19.1,2.0,0.0,0.0,2020,Bordeaux
1,2019-08-17,20:00,Ligue 1,Matchweek 2,Sat,Home,D,1.0,1.0,Montpellier,1.2,0.8,64.0,30192.0,Benoît Costil,3-4-3,Franck Schneider,Match Report,,13.0,4.0,20.0,2.0,0.0,0.0,2020,Bordeaux
2,2019-08-24,20:00,Ligue 1,Matchweek 3,Sat,Away,W,2.0,0.0,Dijon,0.6,0.4,52.0,12471.0,Laurent Koscielny,3-4-3,François Letexier,Match Report,,10.0,3.0,17.9,0.0,0.0,0.0,2020,Bordeaux
3,2019-08-31,17:30,Ligue 1,Matchweek 4,Sat,Away,D,1.0,1.0,Lyon,1.1,0.7,53.0,52327.0,Benoît Costil,4-2-3-1,Antony Gautier,Match Report,,18.0,6.0,20.0,0.0,0.0,0.0,2020,Bordeaux
4,2019-09-14,20:00,Ligue 1,Matchweek 5,Sat,Home,W,2.0,0.0,Metz,1.4,1.2,45.0,14352.0,Benoît Costil,4-2-3-1,Mikael Lesage,Match Report,,15.0,6.0,20.4,0.0,0.0,0.0,2020,Bordeaux
5,2019-09-21,20:00,Ligue 1,Matchweek 6,Sat,Home,D,2.0,2.0,Brest,1.7,1.3,55.0,15213.0,Benoît Costil,3-4-3,Benoît Millot,Match Report,,18.0,5.0,19.5,2.0,0.0,0.0,2020,Bordeaux
6,2019-09-25,19:00,Ligue 1,Matchweek 7,Wed,Away,W,3.0,1.0,Amiens,0.7,1.5,53.0,11367.0,Benoît Costil,3-4-3,Willy Delajod,Match Report,,15.0,6.0,23.2,1.0,0.0,0.0,2020,Bordeaux
7,2019-09-28,17:30,Ligue 1,Matchweek 8,Sat,Home,L,0.0,1.0,Paris S-G,0.1,2.8,36.0,39215.0,Benoît Costil,3-4-3,Jérôme Brisard,Match Report,,4.0,1.0,25.1,0.0,0.0,0.0,2020,Bordeaux
8,2019-10-05,20:00,Ligue 1,Matchweek 9,Sat,Away,W,3.0,1.0,Toulouse,0.8,1.1,67.0,20084.0,Benoît Costil,3-4-3,Benoît Bastien,Match Report,,10.0,4.0,22.1,1.0,0.0,0.0,2020,Bordeaux
9,2019-10-20,15:00,Ligue 1,Matchweek 10,Sun,Home,L,0.0,1.0,Saint-Étienne,1.0,0.9,63.0,25952.0,Benoît Costil,3-4-3,Ruddy Buquet,Match Report,,12.0,6.0,18.7,0.0,0.0,0.0,2020,Bordeaux
10,2019-10-26,17:30,Ligue 1,Matchweek 11,Sat,Away,L,0.0,3.0,Lille,0.3,1.8,55.0,35925.0,Benoît Costil,3-4-3,Willy Delajod,Match Report,,5.0,1.0,22.5,1.0,0.0,0.0,2020,Bordeaux
12,2019-11-03,15:00,Ligue 1,Matchweek 12,Sun,Home,W,2.0,0.0,Nantes,1.0,0.7,46.0,19545.0,Benoît Costil,3-4-3,François Letexier,Match Report,,10.0,7.0,23.3,2.0,0.0,0.0,2020,Bordeaux
13,2019-11-08,20:45,Ligue 1,Matchweek 13,Fri,Away,D,1.0,1.0,Nice,1.7,1.5,60.0,16173.0,Benoît Costil,3-4-3,Johan Hamel,Match Report,,9.0,3.0,21.0,1.0,1.0,1.0,2020,Bordeaux
14,2019-11-24,15:00,Ligue 1,Matchweek 14,Sun,Home,W,2.0,1.0,Monaco,1.6,1.7,50.0,34554.0,Benoît Costil,3-4-3,Benoît Millot,Match Report,,16.0,5.0,22.6,1.0,1.0,1.0,2020,Bordeaux
15,2019-11-30,20:00,Ligue 1,Matchweek 15,Sat,Away,D,1.0,1.0,Reims,0.3,1.4,51.0,12949.0,Benoît Costil,3-4-3,Jérôme Brisard,Match Report,,5.0,1.0,17.2,0.0,0.0,0.0,2020,Bordeaux
16,2019-12-03,19:00,Ligue 1,Matchweek 16,Tue,Home,W,6.0,0.0,Nîmes,2.1,0.3,72.0,12419.0,Benoît Costil,3-4-3,Clément Turpin,Match Report,,12.0,8.0,18.1,0.0,0.0,0.0,2020,Bordeaux
17,2019-12-08,21:00,Ligue 1,Matchweek 17,Sun,Away,L,1.0,3.0,Marseille,0.1,1.9,50.0,52079.0,Benoît Costil,3-4-3,Mikael Lesage,Match Report,,3.0,2.0,25.0,0.0,0.0,0.0,2020,Bordeaux
18,2019-12-15,15:00,Ligue 1,Matchweek 18,Sun,Home,L,0.0,1.0,Strasbourg,1.4,0.6,67.0,18710.0,Benoît Costil,3-4-3,Florent Batta,Match Report,,13.0,2.0,16.7,1.0,0.0,0.0,2020,Bordeaux
20,2019-12-21,20:45,Ligue 1,Matchweek 19,Sat,Away,L,0.0,1.0,Rennes,0.7,0.9,51.0,26403.0,Benoît Costil,3-4-3,Thomas Léonard,Match Report,,13.0,2.0,20.8,0.0,0.0,0.0,2020,Bordeaux
22,2020-01-11,17:30,Ligue 1,Matchweek 20,Sat,Home,L,1.0,2.0,Lyon,0.8,2.6,40.0,28737.0,Benoît Costil,3-4-3,Clément Turpin,Match Report,,5.0,2.0,16.3,0.0,0.0,0.0,2020,Bordeaux
24,2020-01-26,17:00,Ligue 1,Matchweek 21,Sun,Away,W,1.0,0.0,Nantes,0.7,0.2,60.0,29839.0,Benoît Costil,4-2-3-1,Karim Abed,Match Report,,11.0,2.0,23.1,1.0,0.0,0.0,2020,Bordeaux
25,2020-02-02,21:00,Ligue 1,Matchweek 22,Sun,Home,D,0.0,0.0,Marseille,1.3,0.6,50.0,36196.0,Benoît Costil,4-2-3-1,Ruddy Buquet,Match Report,,12.0,3.0,21.3,2.0,0.0,0.0,2020,Bordeaux
26,2020-02-05,19:00,Ligue 1,Matchweek 23,Wed,Away,D,1.0,1.0,Brest,1.1,2.1,49.0,13034.0,Benoît Costil,4-2-3-1,Willy Delajod,Match Report,,12.0,5.0,18.5,0.0,0.0,0.0,2020,Bordeaux
27,2020-02-08,20:00,Ligue 1,Matchweek 24,Sat,Away,W,2.0,1.0,Metz,2.3,0.7,72.0,15054.0,Benoît Costil,4-2-3-1,François Letexier,Match Report,,15.0,5.0,18.3,2.0,0.0,0.0,2020,Bordeaux
28,2020-02-15,20:00,Ligue 1,Matchweek 25,Sat,Home,D,2.0,2.0,Dijon,1.4,0.9,66.0,13701.0,Benoît Costil,4-2-3-1,Mikael Lesage,Match Report,,11.0,2.0,21.1,2.0,0.0,0.0,2020,Bordeaux
29,2020-02-23,21:00,Ligue 1,Matchweek 26,Sun,Away,L,3.0,4.0,Paris S-G,1.5,5.1,34.0,47771.0,Benoît Costil,5-4-1,Willy Delajod,Match Report,,13.0,6.0,14.9,0.0,0.0,0.0,2020,Bordeaux
30,2020-03-01,17:00,Ligue 1,Matchweek 27,Sun,Home,D,1.0,1.0,Nice,1.8,0.5,41.0,15799.0,Benoît Costil,4-2-3-1,Benoît Millot,Match Report,,12.0,4.0,13.5,0.0,0.0,0.0,2020,Bordeaux
31,2020-03-08,15:00,Ligue 1,Matchweek 28,Sun,Away,D,1.0,1.0,Saint-Étienne,0.8,0.9,48.0,24912.0,Benoît Costil,4-2-3-1,Thomas Léonard,Match Report,,8.0,2.0,18.6,0.0,0.0,0.0,2020,Bordeaux
0,2019-08-11,15:00,Ligue 1,Matchweek 1,Sun,Away,L,1.0,2.0,Lille,0.6,1.3,46.0,34494.0,Valentin Rongier,4-3-3,Mikael Lesage,Match Report,,13.0,3.0,20.6,1.0,0.0,0.0,2020,Nantes
1,2019-08-17,17:30,Ligue 1,Matchweek 2,Sat,Home,D,0.0,0.0,Marseille,0.5,1.2,53.0,34832.0,Valentin Rongier,4-2-3-1,Benoît Bastien,Match Report,,13.0,6.0,23.9,0.0,0.0,0.0,2020,Nantes
2,2019-08-24,20:00,Ligue 1,Matchweek 3,Sat,Away,W,2.0,1.0,Amiens,2.4,0.4,63.0,11393.0,Valentin Rongier,4-2-3-1,Jeremy Stinat,Match Report,,25.0,6.0,21.8,1.0,0.0,0.0,2020,Nantes
3,2019-08-31,20:00,Ligue 1,Matchweek 4,Sat,Home,W,1.0,0.0,Montpellier,0.9,0.5,50.0,18980.0,Abdoulaye Touré,4-2-3-1,Karim Abed,Match Report,,14.0,7.0,22.2,0.0,0.0,0.0,2020,Nantes
4,2019-09-15,15:00,Ligue 1,Matchweek 5,Sun,Home,W,1.0,0.0,Reims,0.4,0.7,53.0,18897.0,Abdoulaye Touré,4-2-3-1,Willy Delajod,Match Report,,8.0,4.0,18.1,0.0,0.0,0.0,2020,Nantes
5,2019-09-20,20:45,Ligue 1,Matchweek 6,Fri,Away,L,1.0,2.0,Strasbourg,0.6,2.0,40.0,24013.0,Abdoulaye Touré,4-4-1-1,Florent Batta,Match Report,,10.0,3.0,17.9,1.0,0.0,0.0,2020,Nantes
6,2019-09-25,19:00,Ligue 1,Matchweek 7,Wed,Home,W,1.0,0.0,Rennes,1.4,1.1,44.0,26952.0,Abdoulaye Touré,4-2-3-1,Antony Gautier,Match Report,,8.0,1.0,16.9,0.0,1.0,1.0,2020,Nantes
7,2019-09-28,13:30,Ligue 1,Matchweek 8,Sat,Away,W,1.0,0.0,Lyon,0.6,1.1,38.0,46647.0,Abdoulaye Touré,4-4-1-1,Benoît Millot,Match Report,,11.0,2.0,23.3,1.0,0.0,0.0,2020,Nantes
8,2019-10-05,20:00,Ligue 1,Matchweek 9,Sat,Home,W,1.0,0.0,Nice,1.3,0.3,46.0,15532.0,Abdoulaye Touré,4-2-3-1,Amaury Delerue,Match Report,,14.0,5.0,17.8,0.0,0.0,0.0,2020,Nantes
9,2019-10-19,20:00,Ligue 1,Matchweek 10,Sat,Away,L,0.0,1.0,Metz,0.6,0.8,52.0,16533.0,Abdoulaye Touré,4-2-3-1,Jérémie Pignard,Match Report,,9.0,2.0,24.5,0.0,0.0,0.0,2020,Nantes
10,2019-10-25,20:45,Ligue 1,Matchweek 11,Fri,Home,L,0.0,1.0,Monaco,1.7,0.9,59.0,30656.0,Abdoulaye Touré,4-2-3-1,Thomas Léonard,Match Report,,15.0,4.0,15.5,0.0,0.0,0.0,2020,Nantes
12,2019-11-03,15:00,Ligue 1,Matchweek 12,Sun,Away,L,0.0,2.0,Bordeaux,0.7,1.0,54.0,19545.0,Abdoulaye Touré,4-2-3-1,François Letexier,Match Report,,9.0,2.0,15.7,0.0,0.0,0.0,2020,Nantes
13,2019-11-10,17:00,Ligue 1,Matchweek 13,Sun,Home,L,2.0,3.0,Saint-Étienne,0.9,0.9,61.0,34191.0,Abdoulaye Touré,4-2-3-1,Clément Turpin,Match Report,,9.0,6.0,16.1,0.0,0.0,0.0,2020,Nantes
14,2019-11-23,20:00,Ligue 1,Matchweek 14,Sat,Away,D,1.0,1.0,Brest,1.5,1.0,38.0,14232.0,Abdoulaye Touré,4-2-3-1,Ruddy Buquet,Match Report,,11.0,4.0,16.2,0.0,0.0,0.0,2020,Nantes
15,2019-12-01,15:00,Ligue 1,Matchweek 15,Sun,Home,W,2.0,1.0,Toulouse,2.8,1.1,62.0,13751.0,Abdoulaye Touré,4-2-3-1,Florent Batta,Match Report,,20.0,6.0,19.3,1.0,1.0,1.0,2020,Nantes
16,2019-12-04,21:05,Ligue 1,Matchweek 16,Wed,Away,L,0.0,2.0,Paris S-G,0.6,1.9,37.0,47485.0,Nicolas Pallois,4-4-2,Amaury Delerue,Match Report,,11.0,4.0,21.0,0.0,0.0,0.0,2020,Nantes
17,2019-12-08,17:00,Ligue 1,Matchweek 17,Sun,Home,W,1.0,0.0,Dijon,1.2,0.5,52.0,16001.0,Abdoulaye Touré,4-4-2,Hakim Ben El Hadj Salem,Match Report,,17.0,7.0,22.6,1.0,0.0,0.0,2020,Nantes
18,2019-12-14,20:00,Ligue 1,Matchweek 18,Sat,Away,W,1.0,0.0,Nîmes,1.4,0.8,45.0,12098.0,Abdoulaye Touré,4-2-3-1,Karim Abed,Match Report,,10.0,5.0,19.5,0.0,0.0,0.0,2020,Nantes
20,2019-12-21,20:45,Ligue 1,Matchweek 19,Sat,Home,L,1.0,2.0,Angers,0.4,1.3,50.0,29807.0,Abdoulaye Touré,4-4-1-1,Jérémie Pignard,Match Report,,9.0,1.0,20.8,0.0,0.0,0.0,2020,Nantes
22,2020-01-12,15:00,Ligue 1,Matchweek 20,Sun,Away,W,2.0,0.0,Saint-Étienne,1.2,0.5,40.0,,Abdoulaye Touré,4-2-3-1,Benoît Bastien,Match Report,,11.0,4.0,22.7,2.0,0.0,0.0,2020,Nantes
24,2020-01-26,17:00,Ligue 1,Matchweek 21,Sun,Home,L,0.0,1.0,Bordeaux,0.2,0.7,40.0,29839.0,Abdoulaye Touré,4-2-3-1,Karim Abed,Match Report,,7.0,0.0,25.2,0.0,0.0,0.0,2020,Nantes
25,2020-01-31,20:45,Ligue 1,Matchweek 22,Fri,Away,L,2.0,3.0,Rennes,0.9,2.3,43.0,27836.0,Abdoulaye Touré,4-2-3-1,Benoît Millot,Match Report,,8.0,5.0,19.6,0.0,0.0,0.0,2020,Nantes
26,2020-02-04,21:05,Ligue 1,Matchweek 23,Tue,Home,L,1.0,2.0,Paris S-G,2.7,3.6,35.0,34307.0,Abdoulaye Touré,4-4-2,Franck Schneider,Match Report,,15.0,5.0,17.0,0.0,0.0,0.0,2020,Nantes
27,2020-02-08,20:00,Ligue 1,Matchweek 24,Sat,Away,D,3.0,3.0,Dijon,0.6,1.2,45.0,11780.0,Mehdi Abeid,4-4-2,Jérémie Pignard,Match Report,,8.0,2.0,20.2,0.0,0.0,0.0,2020,Nantes
28,2020-02-15,20:00,Ligue 1,Matchweek 25,Sat,Home,D,0.0,0.0,Metz,1.4,0.4,56.0,20444.0,Abdoulaye Touré,4-2-3-1,Jeremy Stinat,Match Report,,18.0,7.0,19.6,0.0,0.0,0.0,2020,Nantes
29,2020-02-22,17:30,Ligue 1,Matchweek 26,Sat,Away,W,3.0,1.0,Marseille,0.7,0.9,37.0,60430.0,Nicolas Pallois,4-2-3-1,Jérôme Miguelgorry,Match Report,,8.0,4.0,25.1,1.0,0.0,0.0,2020,Nantes
30,2020-03-01,15:00,Ligue 1,Matchweek 27,Sun,Home,L,0.0,1.0,Lille,0.4,2.2,51.0,20704.0,Nicolas Pallois,4-4-2,Willy Delajod,Match Report,,6.0,3.0,21.0,0.0,0.0,0.0,2020,Nantes
31,2020-03-07,20:00,Ligue 1,Matchweek 28,Sat,Away,L,0.0,2.0,Angers,1.4,0.8,54.0,12132.0,Abdoulaye Touré,4-2-3-1,Stéphanie Frappart,Match Report,,15.0,4.0,20.7,0.0,0.0,0.0,2020,Nantes
0,2019-08-10,20:00,Ligue 1,Matchweek 1,Sat,Home,D,1,1,Toulouse,2.2,1.5,38.0,14238.0,Mathias Autret,4-4-2,Olivier Thual,Match Report,,15.0,4.0,20.7,0.0,0.0,1.0,2020,Brest
1,2019-08-18,15:00,Ligue 1,Matchweek 2,Sun,Away,D,1,1,Saint-Étienne,0.5,2.3,45.0,28645.0,Mathias Autret,4-4-2,Johan Hamel,Match Report,,9.0,3.0,19.7,0.0,0.0,0.0,2020,Brest
2,2019-08-24,20:00,Ligue 1,Matchweek 3,Sat,Home,W,1,0,Reims,0.5,1.0,54.0,13958.0,Mathias Autret,4-4-2,Hakim Ben El Hadj Salem,Match Report,,8.0,4.0,18.4,0.0,0.0,0.0,2020,Brest
3,2019-08-31,20:00,Ligue 1,Matchweek 4,Sat,Away,L,0,3,Nîmes,0.7,2.4,61.0,12488.0,Julien Faussurier,4-5-1,Thomas Léonard,Match Report,,7.0,3.0,18.2,0.0,0.0,0.0,2020,Brest
4,2019-09-14,20:00,Ligue 1,Matchweek 5,Sat,Home,D,0,0,Rennes,0.5,0.4,50.0,14937.0,Mathias Autret,4-2-3-1,Clément Turpin,Match Report,,10.0,2.0,21.6,0.0,0.0,0.0,2020,Brest
