,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
18,2019-12-22,15:00,Serie A,Matchweek 17,Sun,Home,D,1,1,Brescia,0.9,2.0,53.0,16686.0,Bruno Alves,4-3-3,Francesco Fourneau,Match Report,,14.0,3.0,16.7,1.0,0,0,2020,Parma
19,2020-01-06,15:00,Serie A,Matchweek 18,Mon,Away,L,0,5,Atalanta,0.2,2.2,40.0,19213.0,Bruno Alves,4-3-3,Fabrizio Pasqua,Match Report,,5.0,1.0,30.7,1.0,0,0,2020,Parma
20,2020-01-13,20:45,Serie A,Matchweek 19,Mon,Home,W,2,0,Lecce,1.8,0.9,49.0,15258.0,Bruno Alves,4-3-3,Michael Fabbri,Match Report,,11.0,6.0,13.6,0.0,0,0,2020,Parma
22,2020-01-19,20:45,Serie A,Matchweek 20,Sun,Away,L,1,2,Juventus,0.3,1.2,37.0,37790.0,Bruno Alves,4-2-3-1,Marco Di Bello,Match Report,,8.0,6.0,25.4,0.0,0,0,2020,Parma
23,2020-01-26,15:00,Serie A,Matchweek 21,Sun,Home,W,2,0,Udinese,1.3,1.9,50.0,14250.0,Bruno Alves,4-3-3,Simone Sozza,Match Report,,11.0,3.0,15.3,0.0,0,0,2020,Parma
24,2020-02-01,18:00,Serie A,Matchweek 22,Sat,Away,D,2,2,Cagliari,2.2,2.6,48.0,16051.0,Bruno Alves,4-1-4-1,Massimiliano Irrati,Match Report,,16.0,4.0,19.8,3.0,0,0,2020,Parma
25,2020-02-09,18:00,Serie A,Matchweek 23,Sun,Home,L,0,1,Lazio,1.0,1.6,47.0,17859.0,Bruno Alves,4-3-3,Marco Di Bello,Match Report,,19.0,4.0,20.1,1.0,0,0,2020,Parma
26,2020-02-16,15:00,Serie A,Matchweek 24,Sun,Away,W,1,0,Sassuolo,0.8,1.5,31.0,12099.0,Bruno Alves,4-3-3,Maurizio Mariani,Match Report,,7.0,5.0,19.7,1.0,0,0,2020,Parma
27,2020-03-08,13:30,Serie A,Matchweek 26,Sun,Home,L,0,1,SPAL,1.3,1.2,53.0,,Bruno Alves,4-3-3,Luca Pairetto,Match Report,,13.0,1.0,16.3,0.0,0,0,2020,Parma
28,2020-06-20,19:30,Serie A,Matchweek 25,Sat,Away,D,1,1,Torino,0.2,2.4,49.0,,Bruno Alves,4-3-3,Massimiliano Irrati,Match Report,,6.0,5.0,22.6,0.0,0,0,2020,Parma
29,2020-06-23,21:45,Serie A,Matchweek 27,Tue,Away,W,4,1,Genoa,2.0,2.1,43.0,,Bruno Alves,4-3-1-2,Piero Giacomelli,Match Report,,16.0,7.0,14.5,0.0,0,0,2020,Parma
30,2020-06-28,21:45,Serie A,Matchweek 28,Sun,Home,L,1,2,Inter,1.2,2.2,34.0,,Bruno Alves,4-2-2-2,Fabio Maresca,Match Report,,10.0,2.0,16.8,0.0,0,0,2020,Parma
31,2020-07-01,21:45,Serie A,Matchweek 29,Wed,Away,L,2,3,Hellas Verona,1.6,2.1,49.0,,Bruno Alves,4-3-3,Paolo Valeri,Match Report,,15.0,5.0,18.3,0.0,0,0,2020,Parma
32,2020-07-05,19:30,Serie A,Matchweek 30,Sun,Home,L,1,2,Fiorentina,1.5,2.6,56.0,,Bruno Alves,4-3-3,Rosario Abisso,Match Report,,8.0,2.0,17.9,1.0,1,1,2020,Parma
33,2020-07-08,21:45,Serie A,Matchweek 31,Wed,Away,L,1,2,Roma,1.2,3.2,42.0,,Bruno Alves,4-3-3,Michael Fabbri,Match Report,,7.0,0.0,21.9,0.0,1,1,2020,Parma
34,2020-07-12,19:30,Serie A,Matchweek 32,Sun,Home,D,2,2,Bologna,1.3,0.6,51.0,,Bruno Alves,4-4-1-1,Maurizio Mariani,Match Report,,16.0,4.0,19.5,0.0,0,0,2020,Parma
35,2020-07-15,19:30,Serie A,Matchweek 33,Wed,Away,L,1,3,Milan,1.0,2.3,44.0,,Bruno Alves,4-3-3,Massimiliano Irrati,Match Report,,12.0,3.0,17.9,1.0,0,0,2020,Parma
36,2020-07-19,17:15,Serie A,Matchweek 34,Sun,Home,L,2,3,Sampdoria,1.2,2.0,57.0,,Simone Iacoponi,4-3-3,Giampaolo Calvarese,Match Report,,17.0,5.0,18.9,1.0,0,0,2020,Parma
37,2020-07-22,19:30,Serie A,Matchweek 35,Wed,Home,W,2,1,Napoli,2.0,1.6,31.0,,Bruno Alves,4-1-4-1,Antonio Giua,Match Report,,6.0,0.0,24.8,0.0,2,2,2020,Parma
38,2020-07-25,17:15,Serie A,Matchweek 36,Sat,Away,W,2,1,Brescia,1.6,1.7,57.0,,Simone Iacoponi,4-3-3,Lorenzo Maggioni,Match Report,,14.0,6.0,19.7,1.0,0,0,2020,Parma
39,2020-07-28,19:30,Serie A,Matchweek 37,Tue,Home,L,1,2,Atalanta,1.7,1.4,43.0,,Bruno Alves,4-3-3,Luca Pairetto,Match Report,,14.0,3.0,22.6,1.0,0,0,2020,Parma
40,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Away,W,4,3,Lecce,3.2,2.7,49.0,,Bruno Alves,4-2-3-1,Maurizio Mariani,Match Report,,19.0,10.0,16.0,0.0,0,0,2020,Parma
1,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Away,D,1,1,Hellas Verona,1.8,0.2,73.0,16324.0,Andrea Poli,4-2-3-1,Antonio Giua,Match Report,,15.0,1.0,20.5,1.0,1,1,2020,Bologna
2,2019-08-30,20:45,Serie A,Matchweek 2,Fri,Home,W,1,0,SPAL,4.0,0.8,57.0,25086.0,Andrea Poli,4-3-3,Marco Di Bello,Match Report,,23.0,7.0,16.7,0.0,0,0,2020,Bologna
3,2019-09-15,15:00,Serie A,Matchweek 3,Sun,Away,W,4,3,Brescia,3.0,1.3,66.0,15000.0,Blerim Džemaili,4-2-3-1,Gianluca Rocchi,Match Report,,21.0,7.0,13.1,0.0,0,0,2020,Bologna
4,2019-09-22,15:00,Serie A,Matchweek 4,Sun,Home,L,1,2,Roma,1.3,1.5,40.0,25513.0,Andrea Poli,4-2-3-1,Luca Pairetto,Match Report,,5.0,2.0,24.5,1.0,1,1,2020,Bologna
5,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Away,D,0,0,Genoa,1.7,0.3,58.0,20497.0,Andrea Poli,4-1-4-1,Davide Massa,Match Report,,17.0,1.0,21.4,1.0,0,1,2020,Bologna
6,2019-09-29,15:00,Serie A,Matchweek 6,Sun,Away,L,0,1,Udinese,1.3,0.7,61.0,21361.0,Blerim Džemaili,4-2-3-1,Antonio Giua,Match Report,,12.0,3.0,16.4,2.0,0,0,2020,Bologna
7,2019-10-06,15:00,Serie A,Matchweek 7,Sun,Home,D,2,2,Lazio,3.2,1.8,52.0,22052.0,Andrea Poli,4-2-3-1,Daniele Orsato,Match Report,,18.0,8.0,17.8,1.0,0,0,2020,Bologna
8,2019-10-19,20:45,Serie A,Matchweek 8,Sat,Away,L,1,2,Juventus,0.9,2.0,35.0,40461.0,Andrea Poli,4-2-3-1,Massimiliano Irrati,Match Report,,9.0,2.0,17.6,1.0,0,0,2020,Bologna
9,2019-10-27,12:30,Serie A,Matchweek 9,Sun,Home,W,2,1,Sampdoria,1.9,0.6,56.0,24099.0,Blerim Džemaili,4-2-3-1,Daniele Doveri,Match Report,,13.0,5.0,13.8,2.0,0,0,2020,Bologna
10,2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,L,2,3,Cagliari,1.1,1.2,52.0,16076.0,Blerim Džemaili,4-2-3-1,Juan Sacchi,Match Report,,9.0,2.0,23.5,1.0,1,1,2020,Bologna
11,2019-11-02,18:00,Serie A,Matchweek 11,Sat,Home,L,1,2,Inter,0.5,2.3,48.0,28498.0,Andrea Poli,4-2-3-1,Federico La Penna,Match Report,,11.0,3.0,25.5,1.0,0,0,2020,Bologna
12,2019-11-08,20:45,Serie A,Matchweek 12,Fri,Away,L,1,3,Sassuolo,0.6,2.2,50.0,13184.0,Andrea Poli,4-2-3-1,Marco Piccinini,Match Report,,11.0,5.0,19.9,0.0,0,0,2020,Bologna
13,2019-11-24,12:30,Serie A,Matchweek 13,Sun,Home,D,2,2,Parma,0.9,1.3,65.0,21419.0,Blerim Džemaili,4-2-3-1,Rosario Abisso,Match Report,,16.0,7.0,19.4,1.0,0,0,2020,Bologna
14,2019-12-01,18:00,Serie A,Matchweek 14,Sun,Away,W,2,1,Napoli,1.2,2.1,39.0,26012.0,Blerim Džemaili,4-1-4-1,Fabrizio Pasqua,Match Report,,11.0,5.0,17.8,0.0,0,0,2020,Bologna
16,2019-12-08,20:45,Serie A,Matchweek 15,Sun,Home,L,2,3,Milan,1.4,2.3,50.0,23707.0,Blerim Džemaili,4-2-3-1,Daniele Chiffi,Match Report,,10.0,3.0,20.9,1.0,1,1,2020,Bologna
17,2019-12-15,15:00,Serie A,Matchweek 16,Sun,Home,W,2,1,Atalanta,1.3,2.4,41.0,21277.0,Blerim Džemaili,4-2-3-1,Davide Massa,Match Report,,14.0,4.0,19.3,1.0,0,0,2020,Bologna
18,2019-12-22,15:00,Serie A,Matchweek 17,Sun,Away,W,3,2,Lecce,4.1,1.3,50.0,24178.0,Andrea Poli,4-2-3-1,Rosario Abisso,Match Report,,24.0,14.0,15.0,0.0,0,0,2020,Bologna
19,2020-01-06,12:30,Serie A,Matchweek 18,Mon,Home,D,1,1,Fiorentina,0.8,0.4,70.0,22653.0,Andrea Poli,4-2-3-1,Paolo Valeri,Match Report,,14.0,6.0,19.0,1.0,0,0,2020,Bologna
20,2020-01-12,15:00,Serie A,Matchweek 19,Sun,Away,L,0,1,Torino,2.1,0.5,60.0,15000.0,Andrea Poli,4-3-3,Marco Piccinini,Match Report,,17.0,4.0,16.4,0.0,0,0,2020,Bologna
21,2020-01-19,15:00,Serie A,Matchweek 20,Sun,Home,D,1,1,Hellas Verona,1.1,2.1,42.0,20697.0,Ibrahima Mbaye,4-3-3,Giovanni Ayroldi,Match Report,,7.0,2.0,15.9,0.0,0,0,2020,Bologna
22,2020-01-25,15:00,Serie A,Matchweek 21,Sat,Away,W,3,1,SPAL,2.0,1.8,45.0,12622.0,Andrea Poli,4-2-3-1,Michael Fabbri,Match Report,,18.0,5.0,15.4,0.0,0,0,2020,Bologna
23,2020-02-01,15:00,Serie A,Matchweek 22,Sat,Home,W,2,1,Brescia,2.0,0.9,64.0,21665.0,Andrea Poli,4-2-3-1,Daniele Doveri,Match Report,,20.0,6.0,16.0,0.0,0,0,2020,Bologna
24,2020-02-07,20:45,Serie A,Matchweek 23,Fri,Away,W,3,2,Roma,1.1,1.7,42.0,31808.0,Rodrigo Palacio,4-2-3-1,Marco Guida,Match Report,,12.0,4.0,17.1,0.0,0,0,2020,Bologna
25,2020-02-15,18:00,Serie A,Matchweek 24,Sat,Home,L,0,3,Genoa,0.6,1.5,56.0,21513.0,Rodrigo Palacio,4-2-3-1,Davide Massa,Match Report,,16.0,4.0,22.3,0.0,0,0,2020,Bologna
26,2020-02-22,15:00,Serie A,Matchweek 25,Sat,Home,D,1,1,Udinese,1.3,0.6,60.0,21523.0,Andrea Poli,4-2-3-1,Fabrizio Pasqua,Match Report,,15.0,3.0,18.1,1.0,0,0,2020,Bologna
27,2020-02-29,15:00,Serie A,Matchweek 26,Sat,Away,L,0,2,Lazio,1.7,1.7,54.0,40000.0,Andrea Poli,3-4-3,Rosario Abisso,Match Report,,17.0,3.0,15.8,0.0,0,0,2020,Bologna
28,2020-06-22,21:45,Serie A,Matchweek 27,Mon,Home,L,0,2,Juventus,0.8,1.7,48.0,,Danilo Larangeira,4-2-3-1,Gianluca Rocchi,Match Report,,20.0,1.0,24.3,1.0,0,0,2020,Bologna
29,2020-06-28,19:30,Serie A,Matchweek 28,Sun,Away,W,2,1,Sampdoria,2.4,1.1,55.0,,Andrea Poli,4-3-3,Daniele Doveri,Match Report,,11.0,2.0,22.1,1.0,1,1,2020,Bologna
30,2020-07-01,19:30,Serie A,Matchweek 29,Wed,Home,D,1,1,Cagliari,1.0,1.0,62.0,,Rodrigo Palacio,4-3-3,Juan Sacchi,Match Report,,17.0,4.0,21.1,1.0,0,0,2020,Bologna
31,2020-07-05,17:15,Serie A,Matchweek 30,Sun,Away,W,2,1,Inter,1.1,2.5,38.0,,Danilo Larangeira,4-3-3,Luca Pairetto,Match Report,,13.0,7.0,17.8,0.0,0,0,2020,Bologna
32,2020-07-08,21:45,Serie A,Matchweek 31,Wed,Home,L,1,2,Sassuolo,1.2,0.9,46.0,,Rodrigo Palacio,4-1-4-1,Francesco Fourneau,Match Report,,10.0,1.0,15.1,0.0,0,0,2020,Bologna
33,2020-07-12,19:30,Serie A,Matchweek 32,Sun,Away,D,2,2,Parma,0.6,1.3,49.0,,Danilo Larangeira,4-2-3-1,Maurizio Mariani,Match Report,,13.0,6.0,19.9,1.0,0,0,2020,Bologna
34,2020-07-15,19:30,Serie A,Matchweek 33,Wed,Home,D,1,1,Napoli,0.7,0.6,48.0,,Rodrigo Palacio,4-2-3-1,Marco Piccinini,Match Report,,13.0,1.0,20.3,0.0,0,0,2020,Bologna
35,2020-07-18,21:45,Serie A,Matchweek 34,Sat,Away,L,1,5,Milan,0.5,2.4,49.0,,Andrea Poli,4-2-3-1,Davide Massa,Match Report,,7.0,3.0,23.0,2.0,0,0,2020,Bologna
36,2020-07-21,19:30,Serie A,Matchweek 35,Tue,Away,L,0,1,Atalanta,0.5,1.5,54.0,,Rodrigo Palacio,4-2-3-1,Federico La Penna,Match Report,,11.0,2.0,23.5,2.0,0,0,2020,Bologna
37,2020-07-26,17:15,Serie A,Matchweek 36,Sun,Home,W,3,2,Lecce,2.6,2.2,55.0,,Rodrigo Palacio,4-2-3-1,Giampaolo Calvarese,Match Report,,28.0,10.0,19.1,0.0,0,0,2020,Bologna
38,2020-07-29,21:45,Serie A,Matchweek 37,Wed,Away,L,0,4,Fiorentina,1.4,2.1,53.0,,Danilo Larangeira,4-2-3-1,Marco Di Bello,Match Report,,12.0,2.0,20.0,3.0,0,0,2020,Bologna
39,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Home,D,1,1,Torino,0.9,1.9,56.0,,Rodrigo Palacio,4-2-3-1,Antonio Di Martino,Match Report,,19.0,5.0,21.4,2.0,0,0,2020,Bologna
1,2019-08-25,18:00,Serie A,Matchweek 1,Sun,Home,W,1,0,Milan,0.8,0.7,41.0,24584.0,Kevin Lasagna,3-5-2,Fabrizio Pasqua,Match Report,,17.0,6.0,22.5,0.0,0,0,2020,Udinese
2,2019-09-01,20:45,Serie A,Matchweek 2,Sun,Home,L,1,3,Parma,1.4,1.3,52.0,20410.0,Kevin Lasagna,3-5-2,Marco Piccinini,Match Report,,23.0,10.0,17.5,1.0,0,0,2020,Udinese
3,2019-09-14,20:45,Serie A,Matchweek 3,Sat,Away,L,0,1,Inter,0.3,1.6,36.0,57991.0,Kevin Lasagna,3-5-1-1,Maurizio Mariani,Match Report,,6.0,5.0,19.2,0.0,0,0,2020,Udinese
4,2019-09-21,15:00,Serie A,Matchweek 4,Sat,Home,L,0,1,Brescia,0.6,0.8,57.0,19611.0,Kevin Lasagna,3-4-3,Paolo Valeri,Match Report,,10.0,3.0,17.6,2.0,0,0,2020,Udinese
5,2019-09-24,19:00,Serie A,Matchweek 5,Tue,Away,D,0,0,Hellas Verona,0.6,1.0,44.0,13740.0,Kevin Lasagna,3-5-1-1,Daniele Chiffi,Match Report,,11.0,3.0,20.4,0.0,0,0,2020,Udinese
6,2019-09-29,15:00,Serie A,Matchweek 6,Sun,Home,W,1,0,Bologna,0.7,1.3,39.0,21361.0,Samir Santos,3-5-2,Antonio Giua,Match Report,,12.0,3.0,22.2,1.0,0,0,2020,Udinese
7,2019-10-06,12:30,Serie A,Matchweek 7,Sun,Away,L,0,1,Fiorentina,0.9,1.1,50.0,37963.0,Rodrigo De Paul,3-5-2,Alessandro Prontera,Match Report,,8.0,1.0,18.0,0.0,0,0,2020,Udinese
8,2019-10-20,15:00,Serie A,Matchweek 8,Sun,Home,W,1,0,Torino,1.7,0.6,40.0,24049.0,Kevin Lasagna,3-5-2,Rosario Abisso,Match Report,,18.0,4.0,22.3,0.0,0,0,2020,Udinese
9,2019-10-27,15:00,Serie A,Matchweek 9,Sun,Away,L,1,7,Atalanta,0.4,5.4,37.0,18677.0,Kevin Lasagna,3-5-2,Fabio Maresca,Match Report,,7.0,3.0,22.6,0.0,0,0,2020,Udinese
10,2019-10-30,21:00,Serie A,Matchweek 10,Wed,Home,L,0,4,Roma,0.7,3.2,55.0,23854.0,Kevin Lasagna,3-5-2,Massimiliano Irrati,Match Report,,12.0,4.0,19.1,1.0,0,0,2020,Udinese
11,2019-11-03,15:00,Serie A,Matchweek 11,Sun,Away,W,3,1,Genoa,1.4,1.2,38.0,20030.0,Rodrigo De Paul,3-5-2,Fabrizio Pasqua,Match Report,,18.0,5.0,19.6,1.0,0,0,2020,Udinese
12,2019-11-10,15:00,Serie A,Matchweek 12,Sun,Home,D,0,0,SPAL,1.7,2.1,55.0,21621.0,Rodrigo De Paul,3-5-2,Davide Massa,Match Report,,17.0,1.0,14.5,1.0,0,0,2020,Udinese
13,2019-11-24,18:00,Serie A,Matchweek 13,Sun,Away,L,1,2,Sampdoria,0.3,2.2,44.0,17031.0,Kevin Lasagna,3-5-2,Luca Pairetto,Match Report,,7.0,2.0,19.6,0.0,0,0,2020,Udinese
14,2019-12-01,15:00,Serie A,Matchweek 14,Sun,Away,L,0,3,Lazio,0.7,2.9,49.0,20000.0,Rodrigo De Paul,3-5-2,Marco Di Bello,Match Report,,10.0,0.0,19.2,1.0,0,0,2020,Udinese
16,2019-12-07,18:00,Serie A,Matchweek 15,Sat,Home,D,1,1,Napoli,0.5,1.1,31.0,20405.0,Kevin Lasagna,3-5-2,Maurizio Mariani,Match Report,,5.0,1.0,23.1,0.0,0,0,2020,Udinese
17,2019-12-15,15:00,Serie A,Matchweek 16,Sun,Away,L,1,3,Juventus,1.4,1.6,35.0,39127.0,Rodrigo De Paul,3-5-2,Fabrizio Pasqua,Match Report,,11.0,6.0,16.3,0.0,0,0,2020,Udinese
18,2019-12-21,15:00,Serie A,Matchweek 17,Sat,Home,W,2,1,Cagliari,2.0,0.7,41.0,19822.0,Kevin Lasagna,3-5-2,Marco Piccinini,Match Report,,14.0,2.0,15.5,0.0,0,0,2020,Udinese
19,2020-01-06,18:00,Serie A,Matchweek 18,Mon,Away,W,1,0,Lecce,0.7,0.7,53.0,21321.0,Rodrigo De Paul,3-5-2,Antonio Giua,Match Report,,10.0,4.0,20.0,0.0,0,0,2020,Udinese
20,2020-01-12,12:30,Serie A,Matchweek 19,Sun,Home,W,3,0,Sassuolo,1.3,0.8,38.0,21731.0,Kevin Lasagna,3-5-2,Manuel Volpi,Match Report,,14.0,8.0,15.3,0.0,0,0,2020,Udinese
22,2020-01-19,12:30,Serie A,Matchweek 20,Sun,Away,L,2,3,Milan,1.1,2.6,49.0,56107.0,Kevin Lasagna,3-5-2,Luca Pairetto,Match Report,,12.0,6.0,15.6,0.0,0,0,2020,Udinese
23,2020-01-26,15:00,Serie A,Matchweek 21,Sun,Away,L,0,2,Parma,1.9,1.3,50.0,14250.0,Kevin Lasagna,3-5-2,Simone Sozza,Match Report,,19.0,4.0,20.0,1.0,0,0,2020,Udinese
24,2020-02-02,20:45,Serie A,Matchweek 22,Sun,Home,L,0,2,Inter,0.7,2.5,43.0,23215.0,Kevin Lasagna,3-5-2,Marco Di Bello,Match Report,,16.0,1.0,19.5,0.0,0,0,2020,Udinese
25,2020-02-09,15:00,Serie A,Matchweek 23,Sun,Away,D,1,1,Brescia,2.3,0.6,60.0,13586.0,Kevin Lasagna,3-5-2,Marco Piccinini,Match Report,,25.0,7.0,16.8,0.0,0,0,2020,Udinese
26,2020-02-16,12:30,Serie A,Matchweek 24,Sun,Home,D,0,0,Hellas Verona,0.8,1.2,49.0,22308.0,Kevin Lasagna,3-5-2,Eugenio Abbattista,Match Report,,17.0,5.0,21.1,1.0,0,0,2020,Udinese
27,2020-02-22,15:00,Serie A,Matchweek 25,Sat,Away,D,1,1,Bologna,0.6,1.3,40.0,21523.0,Kevin Lasagna,3-5-2,Fabrizio Pasqua,Match Report,,7.0,2.0,18.2,1.0,0,0,2020,Udinese
28,2020-03-08,18:00,Serie A,Matchweek 26,Sun,Home,D,0,0,Fiorentina,0.9,0.4,44.0,,Rodrigo De Paul,3-5-2,Michael Fabbri,Match Report,,14.0,2.0,21.4,0.0,0,0,2020,Udinese
29,2020-06-23,21:45,Serie A,Matchweek 27,Tue,Away,L,0,1,Torino,1.6,0.9,64.0,,Rodrigo De Paul,3-5-2,Fabio Maresca,Match Report,,16.0,3.0,17.8,0.0,0,0,2020,Udinese
30,2020-06-28,19:30,Serie A,Matchweek 28,Sun,Home,L,2,3,Atalanta,1.6,0.8,32.0,,Kevin Lasagna,3-5-2,Marco Di Bello,Match Report,,8.0,4.0,18.6,0.0,0,0,2020,Udinese
31,2020-07-02,21:45,Serie A,Matchweek 29,Thu,Away,W,2,0,Roma,2.3,1.3,48.0,,Kevin Lasagna,3-5-2,Marco Guida,Match Report,,13.0,3.0,16.8,0.0,0,0,2020,Udinese
32,2020-07-05,19:30,Serie A,Matchweek 30,Sun,Home,D,2,2,Genoa,0.6,1.2,47.0,,Kevin Lasagna,3-5-2,Daniele Orsato,Match Report,,7.0,4.0,16.3,0.0,0,0,2020,Udinese
33,2020-07-09,19:30,Serie A,Matchweek 31,Thu,Away,W,3,0,SPAL,1.4,0.5,48.0,,Kevin Lasagna,3-5-2,Daniele Chiffi,Match Report,,8.0,3.0,17.3,0.0,0,0,2020,Udinese
34,2020-07-12,19:30,Serie A,Matchweek 32,Sun,Home,L,1,3,Sampdoria,0.8,0.8,47.0,,Kevin Lasagna,3-5-2,Paolo Valeri,Match Report,,11.0,4.0,18.1,0.0,0,0,2020,Udinese
35,2020-07-15,21:45,Serie A,Matchweek 33,Wed,Home,D,0,0,Lazio,1.2,0.8,42.0,,Kevin Lasagna,3-5-2,Rosario Abisso,Match Report,,14.0,5.0,20.9,0.0,0,0,2020,Udinese
36,2020-07-19,19:30,Serie A,Matchweek 34,Sun,Away,L,1,2,Napoli,0.8,1.3,32.0,,Kevin Lasagna,3-5-2,Daniele Chiffi,Match Report,,4.0,2.0,14.2,0.0,0,0,2020,Udinese
37,2020-07-23,19:30,Serie A,Matchweek 35,Thu,Home,W,2,1,Juventus,1.1,0.7,40.0,,Rodrigo De Paul,3-5-2,Massimiliano Irrati,Match Report,,11.0,4.0,20.3,0.0,0,0,2020,Udinese
38,2020-07-26,19:30,Serie A,Matchweek 36,Sun,Away,W,1,0,Cagliari,1.0,1.4,51.0,,Kevin Lasagna,3-5-2,Fabrizio Pasqua,Match Report,,15.0,6.0,18.9,1.0,0,0,2020,Udinese
39,2020-07-29,19:30,Serie A,Matchweek 37,Wed,Home,L,1,2,Lecce,1.2,2.2,46.0,,Rodrigo De Paul,3-5-2,Daniele Orsato,Match Report,,10.0,3.0,13.5,0.0,0,0,2020,Udinese
40,2020-08-02,20:45,Serie A,Matchweek 38,Sun,Away,W,1,0,Sassuolo,1.7,1.3,31.0,,Kevin Lasagna,3-5-2,Daniel Amabile,Match Report,,12.0,2.0,11.9,0.0,0,0,2020,Udinese
1,2019-08-25,20:45,Serie A,Matchweek 1,Sun,Home,L,0,1,Brescia,1.2,1.3,57.0,16099.0,Luca Ceppitelli,4-3-1-2,Eugenio Abbattista,Match Report,,14.0,4.0,18.6,0.0,0,0,2020,Cagliari
2,2019-09-01,20:45,Serie A,Matchweek 2,Sun,Home,L,1,2,Inter,0.5,1.7,41.0,16412.0,Luca Ceppitelli,3-5-2,Fabio Maresca,Match Report,,8.0,2.0,23.4,0.0,0,0,2020,Cagliari
3,2019-09-15,15:00,Serie A,Matchweek 3,Sun,Away,W,3,1,Parma,0.5,1.8,44.0,14068.0,Luca Ceppitelli,4-3-1-2,Fabrizio Pasqua,Match Report,,8.0,3.0,18.6,1.0,0,0,2020,Cagliari
4,2019-09-20,20:45,Serie A,Matchweek 4,Fri,Home,W,3,1,Genoa,1.2,1.1,43.0,14574.0,Luca Ceppitelli,4-3-1-2,Gianluca Manganiello,Match Report,,13.0,4.0,17.9,0.0,0,0,2020,Cagliari
5,2019-09-25,21:00,Serie A,Matchweek 5,Wed,Away,W,1,0,Napoli,0.5,2.0,33.0,25408.0,João Pedro,4-3-1-2,Marco Di Bello,Match Report,,5.0,1.0,21.2,0.0,0,0,2020,Cagliari
6,2019-09-29,18:00,Serie A,Matchweek 6,Sun,Home,D,1,1,Hellas Verona,1.8,1.6,44.0,15846.0,Luca Ceppitelli,4-3-1-2,Manuel Volpi,Match Report,,12.0,4.0,15.9,0.0,0,0,2020,Cagliari
7,2019-10-06,15:00,Serie A,Matchweek 7,Sun,Away,D,1,1,Roma,1.1,1.7,34.0,34385.0,Luca Ceppitelli,4-3-1-2,Davide Massa,Match Report,,7.0,1.0,28.8,1.0,1,1,2020,Cagliari
8,2019-10-20,15:00,Serie A,Matchweek 8,Sun,Home,W,2,0,SPAL,1.0,0.7,44.0,15713.0,Luca Ceppitelli,4-3-3,Daniele Chiffi,Match Report,,16.0,5.0,21.6,1.0,0,0,2020,Cagliari
9,2019-10-27,15:00,Serie A,Matchweek 9,Sun,Away,D,1,1,Torino,0.5,1.2,50.0,21213.0,Luca Ceppitelli,4-3-1-2,Michael Fabbri,Match Report,,10.0,3.0,17.5,1.0,0,0,2020,Cagliari
10,2019-10-30,21:00,Serie A,Matchweek 10,Wed,Home,W,3,2,Bologna,1.2,1.1,48.0,16076.0,Radja Nainggolan,4-3-1-2,Juan Sacchi,Match Report,,14.0,5.0,18.1,1.0,0,0,2020,Cagliari
11,2019-11-03,12:30,Serie A,Matchweek 11,Sun,Away,W,2,0,Atalanta,0.9,1.2,43.0,18617.0,Radja Nainggolan,4-3-1-2,Rosario Abisso,Match Report,,13.0,4.0,18.9,0.0,0,0,2020,Cagliari
12,2019-11-10,12:30,Serie A,Matchweek 12,Sun,Home,W,5,2,Fiorentina,2.8,1.0,49.0,16316.0,Radja Nainggolan,4-3-1-2,Federico La Penna,Match Report,,15.0,8.0,17.3,0.0,0,0,2020,Cagliari
13,2019-11-25,15:00,Serie A,Matchweek 13,Mon,Away,D,2,2,Lecce,1.0,3.4,43.0,21435.0,Radja Nainggolan,4-3-1-2,Maurizio Mariani,Match Report,,6.0,1.0,25.4,0.0,1,1,2020,Cagliari
14,2019-12-02,20:45,Serie A,Matchweek 14,Mon,Home,W,4,3,Sampdoria,0.8,1.3,65.0,15658.0,Radja Nainggolan,4-3-3,Gianluca Aureliano,Match Report,,17.0,7.0,20.4,1.0,0,0,2020,Cagliari
16,2019-12-08,15:00,Serie A,Matchweek 15,Sun,Away,D,2,2,Sassuolo,0.5,1.8,45.0,12666.0,Radja Nainggolan,4-3-2-1,Luca Pairetto,Match Report,,10.0,3.0,20.3,0.0,0,0,2020,Cagliari
17,2019-12-16,20:45,Serie A,Matchweek 16,Mon,Home,L,1,2,Lazio,1.5,2.0,39.0,16299.0,Radja Nainggolan,4-3-2-1,Fabio Maresca,Match Report,,13.0,3.0,19.1,1.0,0,0,2020,Cagliari
18,2019-12-21,15:00,Serie A,Matchweek 17,Sat,Away,L,1,2,Udinese,0.7,2.0,59.0,19822.0,Radja Nainggolan,4-3-2-1,Marco Piccinini,Match Report,,14.0,1.0,20.1,1.0,0,0,2020,Cagliari
19,2020-01-06,15:00,Serie A,Matchweek 18,Mon,Away,L,0,4,Juventus,0.6,2.8,36.0,40598.0,Radja Nainggolan,4-3-2-1,Piero Giacomelli,Match Report,,8.0,1.0,14.9,0.0,0,0,2020,Cagliari
