,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
4,2022-04-23,19:00,Série A,Matchweek 3,Sat,Away,L,0,3,Palmeiras,0.2,1.5,56.0,23973.0,Paulinho,4-3-3,Anderson Daronco,Match Report,,7,1,28.3,2.0,0,0,2022,Corinthians
6,2022-05-01,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,Fortaleza,0.6,0.9,55.0,37018.0,Cássio,4-3-3,Savio Pereira,Match Report,,6,3,13.4,1.0,0,0,2022,Corinthians
8,2022-05-08,18:00,Série A,Matchweek 5,Sun,Away,W,1,0,Bragantino,0.2,0.5,42.0,9993.0,Cássio,4-2-3-1,Raphael Claus,Match Report,,4,1,19.6,0.0,0,0,2022,Corinthians
9,2022-05-14,19:00,Série A,Matchweek 6,Sat,Away,D,2,2,Internacional,1.7,2.1,52.0,18482.0,Cássio,4-3-1-2,Braulio da Silva Machado,Match Report,,15,9,15.8,0.0,0,0,2022,Corinthians
11,2022-05-22,16:00,Série A,Matchweek 7,Sun,Home,D,1,1,São Paulo,0.6,1.1,55.0,44672.0,Cássio,3-4-1-2,Wilton Sampaio,Match Report,,13,5,21.4,1.0,0,0,2022,Corinthians
13,2022-05-29,18:00,Série A,Matchweek 8,Sun,Home,D,1,1,América (MG),0.8,1.4,62.0,34922.0,Cássio,4-3-3,Anderson Daronco,Match Report,,7,4,18.4,0.0,0,0,2022,Corinthians
14,2022-06-04,20:30,Série A,Matchweek 9,Sat,Away,W,1,0,Atl Goianiense,0.9,1.1,44.0,12089.0,Cássio,4-2-3-1,Bruno Arleu de Araujo,Match Report,,10,1,15.9,0.0,0,0,2022,Corinthians
15,2022-06-07,20:30,Série A,Matchweek 10,Tue,Away,L,0,1,Cuiabá,0.6,0.8,61.0,22129.0,Cássio,3-4-3,Marcelo de Lima Henrique,Match Report,,11,4,16.7,1.0,0,0,2022,Corinthians
16,2022-06-11,16:30,Série A,Matchweek 11,Sat,Home,W,2,0,Juventude,1.1,0.3,57.0,34617.0,Cássio,4-2-3-1,Ramon Abatti Abel,Match Report,,13,3,20.0,1.0,0,0,2022,Corinthians
17,2022-06-15,21:30,Série A,Matchweek 12,Wed,Away,D,1,1,Ath Paranaense,1.3,1.6,55.0,25965.0,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,11,6,21.0,2.0,0,0,2022,Corinthians
18,2022-06-19,16:00,Série A,Matchweek 13,Sun,Home,W,1,0,Goiás,1.6,0.3,65.0,35900.0,Cássio,4-2-3-1,Braulio da Silva Machado,Match Report,,16,2,19.4,1.0,1,1,2022,Corinthians
19,2022-06-25,19:00,Série A,Matchweek 14,Sat,Home,D,0,0,Santos,0.4,0.5,61.0,40842.0,Cássio,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,9,1,25.5,1.0,0,0,2022,Corinthians
21,2022-07-02,16:30,Série A,Matchweek 15,Sat,Away,L,0,4,Fluminense,0.3,2.3,42.0,44782.0,Cássio,3-4-3,Wilton Sampaio,Match Report,,3,2,17.9,0.0,0,0,2022,Corinthians
23,2022-07-10,16:00,Série A,Matchweek 16,Sun,Home,W,1,0,Flamengo,0.8,0.6,49.0,44055.0,Cássio,4-2-3-1,Ramon Abatti Abel,Match Report,,7,2,16.0,2.0,0,0,2022,Corinthians
24,2022-07-16,21:00,Série A,Matchweek 17,Sat,Away,L,1,3,Ceará,1.3,2.2,55.0,28683.0,Gil,4-2-3-1,Leandro Pedro Vuaden,Match Report,,11,4,15.6,0.0,0,0,2022,Corinthians
25,2022-07-20,21:30,Série A,Matchweek 18,Wed,Home,W,3,1,Coritiba,1.7,0.8,61.0,39852.0,Cássio,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,19,6,18.7,1.0,0,0,2022,Corinthians
26,2022-07-24,18:00,Série A,Matchweek 19,Sun,Away,W,2,1,Atlético Mineiro,1.1,0.8,47.0,55706.0,Fábio Santos,4-2-3-1,Ramon Abatti Abel,Match Report,,6,2,25.9,1.0,1,1,2022,Corinthians
27,2022-07-30,19:00,Série A,Matchweek 20,Sat,Home,W,1,0,Botafogo (RJ),1.4,0.6,50.0,42632.0,Cássio,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,16,4,16.0,0.0,0,0,2022,Corinthians
29,2022-08-06,19:00,Série A,Matchweek 21,Sat,Away,D,1,1,Avaí,1.7,1.1,58.0,12648.0,Cássio,4-2-3-1,Wilton Sampaio,Match Report,,14,4,15.2,1.0,0,0,2022,Corinthians
31,2022-08-13,19:00,Série A,Matchweek 22,Sat,Home,L,0,1,Palmeiras,0.4,0.4,57.0,44966.0,Cássio,4-3-3,Raphael Claus,Match Report,,14,4,21.4,0.0,0,0,2022,Corinthians
32,2022-08-21,18:00,Série A,Matchweek 23,Sun,Away,L,0,1,Fortaleza,0.2,1.0,64.0,44338.0,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,7,1,22.7,1.0,0,0,2022,Corinthians
33,2022-08-29,21:30,Série A,Matchweek 24,Mon,Home,W,1,0,Bragantino,0.9,1.0,48.0,36228.0,Cássio,4-3-3,Wilton Sampaio,Match Report,,14,4,19.9,0.0,0,0,2022,Corinthians
34,2022-09-04,16:00,Série A,Matchweek 25,Sun,Home,D,2,2,Internacional,1.9,0.8,50.0,41423.0,Cássio,4-2-3-1,Braulio da Silva Machado,Match Report,,12,4,18.0,2.0,0,0,2022,Corinthians
35,2022-09-11,16:00,Série A,Matchweek 26,Sun,Away,D,1,1,São Paulo,1.5,1.4,56.0,46444.0,Cássio,4-1-4-1,Marcelo de Lima Henrique,Match Report,,18,7,18.5,0.0,0,0,2022,Corinthians
36,2022-09-18,18:00,Série A,Matchweek 27,Sun,Away,L,0,1,América (MG),0.7,1.2,54.0,6416.0,Cássio,4-1-4-1,Bruno Arleu de Araujo,Match Report,,11,3,19.5,0.0,0,0,2022,Corinthians
37,2022-09-28,19:00,Série A,Matchweek 28,Wed,Home,W,2,1,Atl Goianiense,2.9,1.0,64.0,32398.0,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,19,8,17.2,0.0,0,0,2022,Corinthians
38,2022-10-01,21:00,Série A,Matchweek 29,Sat,Home,W,2,0,Cuiabá,1.4,0.4,60.0,37681.0,Cássio,4-1-4-1,Caio Max Augusto Vieira,Match Report,,15,6,17.0,0.0,0,0,2022,Corinthians
39,2022-10-04,21:30,Série A,Matchweek 30,Tue,Away,D,2,2,Juventude,0.8,1.2,66.0,3159.0,Cássio,4-1-4-1,Wagner do Nascimento Magalhães,Match Report,,12,6,18.0,0.0,0,0,2022,Corinthians
40,2022-10-08,21:00,Série A,Matchweek 31,Sat,Home,W,2,1,Ath Paranaense,1.2,1.4,51.0,38403.0,Fagner,4-1-4-1,Anderson Daronco,Match Report,,6,2,15.3,0.0,1,1,2022,Corinthians
41,2022-10-22,19:00,Série A,Matchweek 33,Sat,Away,W,1,0,Santos,0.4,0.8,47.0,,Cássio,4-3-3,Flavio Rodrigues De Souza,Match Report,,8,2,15.9,1.0,0,0,2022,Corinthians
42,2022-10-26,21:45,Série A,Matchweek 34,Wed,Home,L,0,2,Fluminense,0.7,1.4,48.0,37920.0,Cássio,4-2-3-1,Leandro Pedro Vuaden,Match Report,,14,5,18.0,0.0,0,0,2022,Corinthians
43,2022-10-29,19:30,Série A,Matchweek 32,Sat,Away,D,0,0,Goiás,1.2,1.3,70.0,9497.0,Cássio,4-3-3,Bruno Arleu de Araujo,Match Report,,21,2,18.5,1.0,0,0,2022,Corinthians
44,2022-11-02,21:30,Série A,Matchweek 35,Wed,Away,W,2,1,Flamengo,0.7,0.6,48.0,,Cássio,4-2-3-1,Ramon Abatti Abel,Match Report,,7,6,17.2,0.0,0,0,2022,Corinthians
45,2022-11-05,20:30,Série A,Matchweek 36,Sat,Home,W,1,0,Ceará,2.5,0.4,63.0,41335.0,Cássio,4-2-3-1,Bruno Arleu de Araujo,Match Report,,15,2,18.0,2.0,0,0,2022,Corinthians
46,2022-11-09,19:00,Série A,Matchweek 37,Wed,Away,D,2,2,Coritiba,0.9,1.8,48.0,,Cássio,4-1-4-1,Marcelo de Lima Henrique,Match Report,,9,3,18.5,1.0,0,0,2022,Corinthians
47,2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,L,0,1,Atlético Mineiro,0.7,1.6,58.0,,Cássio,4-1-4-1,Braulio da Silva Machado,Match Report,,17,4,21.4,2.0,0,0,2022,Corinthians
1,2022-04-09,19:00,Série A,Matchweek 1,Sat,Away,D,1,1,Atl Goianiense,1.2,1.4,56.0,10496.0,David Luiz,3-2-4-1,Braulio da Silva Machado,Match Report,,12,3,15.3,0.0,0,0,2022,Flamengo
3,2022-04-17,16:00,Série A,Matchweek 2,Sun,Home,W,3,1,São Paulo,2.4,0.2,53.0,54686.0,Everton Ribeiro,3-4-3,Anderson Daronco,Match Report,,19,8,17.0,2.0,0,0,2022,Flamengo
4,2022-04-20,19:30,Série A,Matchweek 4,Wed,Home,D,0,0,Palmeiras,1.4,0.8,55.0,69997.0,Everton Ribeiro,4-2-3-1,Wilton Sampaio,Match Report,,17,2,20.4,1.0,0,0,2022,Flamengo
5,2022-04-23,16:30,Série A,Matchweek 3,Sat,Away,L,0,1,Ath Paranaense,0.7,1.1,58.0,22659.0,Willian Arão,3-4-3,Raphael Claus,Match Report,,11,6,19.1,1.0,0,0,2022,Flamengo
8,2022-05-08,11:00,Série A,Matchweek 5,Sun,Home,L,0,1,Botafogo (RJ),1.7,0.8,53.0,54981.0,Everton Ribeiro,4-2-3-1,Anderson Daronco,Match Report,,17,7,17.5,1.0,0,0,2022,Flamengo
9,2022-05-14,16:30,Série A,Matchweek 6,Sat,Away,D,2,2,Ceará,0.7,1.0,58.0,52139.0,Everton Ribeiro,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,11,4,19.7,0.0,0,0,2022,Flamengo
11,2022-05-21,16:30,Série A,Matchweek 7,Sat,Home,W,1,0,Goiás,1.3,0.6,63.0,4722.0,Everton Ribeiro,4-4-2,Braulio da Silva Machado,Match Report,,11,6,17.4,1.0,0,0,2022,Flamengo
13,2022-05-29,18:00,Série A,Matchweek 8,Sun,Away,W,2,1,Fluminense,1.0,1.6,38.0,57919.0,Everton Ribeiro,4-2-3-1,Raphael Claus,Match Report,,7,3,15.0,1.0,0,0,2022,Flamengo
14,2022-06-05,16:00,Série A,Matchweek 9,Sun,Home,L,1,2,Fortaleza,1.9,2.2,64.0,63975.0,Everton Ribeiro,4-3-3,Leandro Pedro Vuaden,Match Report,,10,3,15.9,0.0,0,1,2022,Flamengo
15,2022-06-08,20:30,Série A,Matchweek 10,Wed,Away,L,0,1,Bragantino,1.3,1.3,68.0,8627.0,Everton Ribeiro,4-4-2,Wilton Sampaio,Match Report,,13,3,21.1,1.0,0,0,2022,Flamengo
16,2022-06-11,21:00,Série A,Matchweek 11,Sat,Away,L,1,3,Internacional,1.2,1.9,68.0,22392.0,Everton Ribeiro,4-3-3,Braulio da Silva Machado,Match Report,,16,3,16.6,0.0,0,0,2022,Flamengo
17,2022-06-15,20:30,Série A,Matchweek 12,Wed,Home,W,2,0,Cuiabá,1.7,0.2,62.0,43930.0,Everton Ribeiro,4-3-3,Savio Pereira,Match Report,,15,6,15.6,0.0,0,0,2022,Flamengo
18,2022-06-19,16:00,Série A,Matchweek 13,Sun,Away,L,0,2,Atlético Mineiro,0.4,1.5,52.0,55373.0,Everton Ribeiro,4-2-3-1,Raphael Claus,Match Report,,10,3,21.5,1.0,0,0,2022,Flamengo
19,2022-06-25,19:00,Série A,Matchweek 14,Sat,Home,W,3,0,América (MG),4.1,0.9,53.0,42931.0,Gabriel Barbosa,4-3-1-2,Ramon Abatti Abel,Match Report,,22,7,16.1,0.0,0,1,2022,Flamengo
21,2022-07-02,19:00,Série A,Matchweek 15,Sat,Away,W,2,1,Santos,2.8,0.7,53.0,12464.0,Everton Ribeiro,4-3-3,Anderson Daronco,Match Report,,12,6,15.6,1.0,0,0,2022,Flamengo
23,2022-07-10,16:00,Série A,Matchweek 16,Sun,Away,L,0,1,Corinthians,0.6,0.8,51.0,44055.0,Gabriel Barbosa,4-3-1-2,Ramon Abatti Abel,Match Report,,12,4,20.2,0.0,0,0,2022,Flamengo
24,2022-07-16,19:00,Série A,Matchweek 17,Sat,Home,W,2,0,Coritiba,1.6,0.8,54.0,33778.0,Diego,4-1-4-1,Flavio Rodrigues De Souza,Match Report,,17,4,15.1,1.0,0,0,2022,Flamengo
25,2022-07-20,20:30,Série A,Matchweek 18,Wed,Home,W,4,0,Juventude,2.8,0.3,62.0,65392.0,Everton Ribeiro,4-3-1-2,Paulo Cesar Zanovelli da Silva,Match Report,,27,11,15.8,3.0,0,0,2022,Flamengo
26,2022-07-24,11:00,Série A,Matchweek 19,Sun,Away,W,2,1,Avaí,3.8,0.8,57.0,17557.0,Diego,4-1-2-1-2◆,Raphael Claus,Match Report,,19,7,13.4,1.0,0,0,2022,Flamengo
27,2022-07-30,20:30,Série A,Matchweek 20,Sat,Home,W,4,1,Atl Goianiense,2.9,0.2,52.0,64040.0,Diego,4-4-2,Caio Max Augusto Vieira,Match Report,,15,5,18.1,1.0,1,1,2022,Flamengo
29,2022-08-06,20:30,Série A,Matchweek 21,Sat,Away,W,2,0,São Paulo,1.7,0.6,46.0,45217.0,Diego,4-3-3,Ramon Abatti Abel,Match Report,,20,7,20.5,1.0,0,0,2022,Flamengo
31,2022-08-14,16:00,Série A,Matchweek 22,Sun,Home,W,5,0,Ath Paranaense,1.9,0.2,68.0,62716.0,Diego,4-3-3,Wilton Sampaio,Match Report,,19,13,17.2,1.0,0,0,2022,Flamengo
32,2022-08-21,16:00,Série A,Matchweek 23,Sun,Away,D,1,1,Palmeiras,0.9,1.5,43.0,40485.0,David Luiz,4-3-3,Ramon Abatti Abel,Match Report,,11,5,12.6,0.0,0,0,2022,Flamengo
33,2022-08-28,18:00,Série A,Matchweek 24,Sun,Away,W,1,0,Botafogo (RJ),0.9,0.5,54.0,14442.0,Diego,4-3-3,Flavio Rodrigues De Souza,Match Report,,6,1,15.4,1.0,0,0,2022,Flamengo
35,2022-09-04,11:00,Série A,Matchweek 25,Sun,Home,D,1,1,Ceará,1.1,0.3,62.0,64387.0,Diego,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,15,6,19.1,0.0,0,0,2022,Flamengo
37,2022-09-11,19:00,Série A,Matchweek 26,Sun,Away,D,1,1,Goiás,1.7,0.7,70.0,13798.0,Everton Ribeiro,4-3-3,Ramon Abatti Abel,Match Report,,15,6,16.9,1.0,0,0,2022,Flamengo
38,2022-09-18,16:00,Série A,Matchweek 27,Sun,Home,L,1,2,Fluminense,2.6,2.0,50.0,55170.0,Everton Ribeiro,4-1-2-1-2◆,Raphael Claus,Match Report,,18,6,14.6,1.0,0,0,2022,Flamengo
39,2022-09-28,19:00,Série A,Matchweek 28,Wed,Away,L,2,3,Fortaleza,1.1,1.4,72.0,46299.0,Gabriel Barbosa,4-3-3,Flavio Rodrigues De Souza,Match Report,,6,2,22.8,0.0,1,1,2022,Flamengo
40,2022-10-01,19:00,Série A,Matchweek 29,Sat,Home,W,4,1,Bragantino,4.0,0.9,68.0,46698.0,Everton Ribeiro,4-3-1-2,Anderson Daronco,Match Report,,22,9,16.0,0.0,0,1,2022,Flamengo
41,2022-10-05,21:30,Série A,Matchweek 30,Wed,Home,D,0,0,Internacional,1.4,0.8,67.0,43710.0,Everton Ribeiro,4-3-1-2,Flavio Rodrigues De Souza,Match Report,,21,6,16.1,0.0,0,0,2022,Flamengo
42,2022-10-08,18:00,Série A,Matchweek 31,Sat,Away,W,2,1,Cuiabá,2.7,1.7,54.0,40059.0,Diego,4-3-3,Raphael Claus,Match Report,,16,4,16.7,0.0,1,1,2022,Flamengo
43,2022-10-15,20:30,Série A,Matchweek 32,Sat,Home,W,1,0,Atlético Mineiro,0.9,0.6,38.0,51179.0,Pablo,4-3-3,Ramon Abatti Abel,Match Report,,7,4,17.9,0.0,0,0,2022,Flamengo
44,2022-10-22,19:00,Série A,Matchweek 33,Sat,Away,W,2,1,América (MG),1.2,0.8,53.0,,Diego,4-3-3,Jean Pierre Goncalves Lima,Match Report,,15,6,16.8,1.0,0,0,2022,Flamengo
45,2022-10-25,21:45,Série A,Matchweek 34,Tue,Home,W,3,2,Santos,2.0,0.7,54.0,44679.0,Diego Alves,4-3-3,André Luiz de Freitas Castro,Match Report,,19,12,16.6,2.0,0,0,2022,Flamengo
47,2022-11-02,21:30,Série A,Matchweek 35,Wed,Home,L,1,2,Corinthians,0.6,0.7,52.0,,Pablo,4-3-3,Ramon Abatti Abel,Match Report,,15,3,19.9,1.0,0,0,2022,Flamengo
48,2022-11-06,16:00,Série A,Matchweek 36,Sun,Away,L,0,1,Coritiba,0.9,1.1,67.0,,Diego,4-3-3,Raphael Claus,Match Report,,13,1,18.5,0.0,0,0,2022,Flamengo
49,2022-11-09,21:30,Série A,Matchweek 37,Wed,Away,D,2,2,Juventude,2.4,0.5,63.0,,Pablo,4-3-3,Rodrigo José Pereira de Lima,Match Report,,10,3,9.7,0.0,0,0,2022,Flamengo
50,2022-11-12,16:00,Série A,Matchweek 38,Sat,Home,L,1,2,Avaí,1.8,1.8,65.0,,Diego,4-3-3,Edina Alves Batista,Match Report,,17,4,15.0,1.0,0,0,2022,Flamengo
1,2022-04-10,19:00,Série A,Matchweek 1,Sun,Away,L,0,4,São Paulo,0.3,1.6,45.0,20606.0,Marcelo Cirino,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,7,0,19.8,0.0,0,0,2022,Athletico Paranaense
3,2022-04-17,18:00,Série A,Matchweek 2,Sun,Home,L,0,1,Atlético Mineiro,0.5,1.0,44.0,17305.0,Pedro Henrique,4-2-3-1,Wilton Sampaio,Match Report,,12,3,24.7,2.0,0,0,2022,Athletico Paranaense
4,2022-04-23,16:30,Série A,Matchweek 3,Sat,Home,W,1,0,Flamengo,1.1,0.7,42.0,22659.0,Pedro Henrique,4-2-3-1,Raphael Claus,Match Report,,9,1,28.7,0.0,1,1,2022,Athletico Paranaense
6,2022-04-30,16:30,Série A,Matchweek 4,Sat,Away,L,0,1,América (MG),1.1,0.5,53.0,2433.0,Léo Cittadini,5-3-2,Jefferson Ferreira de Moraes,Match Report,,13,5,17.5,1.0,0,0,2022,Athletico Paranaense
8,2022-05-07,20:30,Série A,Matchweek 5,Sat,Home,W,1,0,Ceará,1.7,1.1,41.0,22659.0,Pedro Henrique,4-2-3-1,Leandro Pedro Vuaden,Match Report,,14,8,22.2,1.0,0,1,2022,Athletico Paranaense
9,2022-05-14,21:00,Série A,Matchweek 6,Sat,Away,L,1,2,Fluminense,1.4,0.7,37.0,4722.0,Pedro Henrique,4-3-3,Ramon Abatti Abel,Match Report,,12,3,23.0,0.0,0,0,2022,Athletico Paranaense
11,2022-05-22,19:00,Série A,Matchweek 7,Sun,Home,W,2,1,Avaí,1.4,1.3,42.0,15949.0,Pedro Henrique,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,11,2,23.2,1.0,1,1,2022,Athletico Paranaense
13,2022-05-29,17:00,Série A,Matchweek 8,Sun,Away,W,1,0,Cuiabá,1.3,0.6,42.0,4539.0,Erick,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,19,8,21.4,0.0,0,0,2022,Athletico Paranaense
14,2022-06-04,19:00,Série A,Matchweek 9,Sat,Home,D,2,2,Santos,1.6,2.1,42.0,19323.0,Pedro Henrique,4-2-3-1,Braulio da Silva Machado,Match Report,,14,4,20.9,0.0,0,0,2022,Athletico Paranaense
15,2022-06-08,19:00,Série A,Matchweek 10,Wed,Away,W,3,1,Juventude,1.3,1.7,46.0,3590.0,Pedro Henrique,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,7,6,20.2,0.0,0,0,2022,Athletico Paranaense
16,2022-06-12,19:00,Série A,Matchweek 11,Sun,Away,D,0,0,Fortaleza,0.3,1.4,37.0,18167.0,Nicolás Hernández,4-2-3-1,André Luiz de Freitas Castro,Match Report,,7,0,25.1,0.0,0,0,2022,Athletico Paranaense
17,2022-06-15,21:30,Série A,Matchweek 12,Wed,Home,D,1,1,Corinthians,1.6,1.3,45.0,25965.0,Pedro Henrique,4-2-3-1,Leandro Pedro Vuaden,Match Report,,20,1,23.0,1.0,1,1,2022,Athletico Paranaense
18,2022-06-19,16:00,Série A,Matchweek 13,Sun,Away,W,1,0,Coritiba,1.6,2.0,40.0,22609.0,Pedro Henrique,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,9,2,21.3,0.0,1,1,2022,Athletico Paranaense
19,2022-06-25,16:30,Série A,Matchweek 14,Sat,Home,W,4,2,Bragantino,0.8,2.3,30.0,16327.0,Nicolás Hernández,4-2-3-1,Caio Max Augusto Vieira,Match Report,,10,6,18.1,0.0,0,0,2022,Athletico Paranaense
21,2022-07-02,21:00,Série A,Matchweek 15,Sat,Away,W,2,0,Palmeiras,2.0,3.8,30.0,39192.0,Pedro Henrique,4-2-3-1,Braulio da Silva Machado,Match Report,,12,4,24.1,1.0,1,1,2022,Athletico Paranaense
23,2022-07-09,20:30,Série A,Matchweek 16,Sat,Away,L,1,2,Goiás,2.4,1.0,65.0,9044.0,Pedro Henrique,4-2-3-1,Raphael Claus,Match Report,,19,3,25.6,1.0,1,1,2022,Athletico Paranaense
24,2022-07-16,16:30,Série A,Matchweek 17,Sat,Home,D,0,0,Internacional,2.4,1.6,60.0,21402.0,Pedro Henrique,4-2-3-1,Ramon Abatti Abel,Match Report,,17,5,18.2,1.0,0,0,2022,Athletico Paranaense
25,2022-07-20,19:30,Série A,Matchweek 18,Wed,Home,W,4,1,Atl Goianiense,1.9,1.0,42.0,22426.0,Pedro Henrique,4-2-3-1,Bruno Arleu de Araujo,Match Report,,15,9,18.7,0.0,0,0,2022,Athletico Paranaense
26,2022-07-23,21:00,Série A,Matchweek 19,Sat,Away,L,0,2,Botafogo (RJ),0.9,0.8,47.0,8105.0,Thiago Heleno,4-2-3-1,Anderson Daronco,Match Report,,16,4,17.0,0.0,0,0,2022,Athletico Paranaense
27,2022-07-31,16:00,Série A,Matchweek 20,Sun,Home,W,1,0,São Paulo,2.5,1.4,40.0,26492.0,Thiago Heleno,4-2-3-1,Marcelo de Lima Henrique,Match Report,,8,2,23.7,1.0,1,2,2022,Athletico Paranaense
29,2022-08-07,19:00,Série A,Matchweek 21,Sun,Away,W,3,2,Atlético Mineiro,1.2,1.5,37.0,25119.0,Erick,4-2-3-1,Braulio da Silva Machado,Match Report,,10,5,19.5,1.0,0,0,2022,Athletico Paranaense
31,2022-08-14,16:00,Série A,Matchweek 22,Sun,Away,L,0,5,Flamengo,0.2,1.9,32.0,62716.0,Erick,4-2-3-1,Wilton Sampaio,Match Report,,5,3,27.1,1.0,0,0,2022,Athletico Paranaense
32,2022-08-21,18:00,Série A,Matchweek 23,Sun,Home,D,1,1,América (MG),1.5,0.9,58.0,15023.0,Thiago Heleno,4-2-3-1,Savio Pereira,Match Report,,18,9,22.7,0.0,0,0,2022,Athletico Paranaense
33,2022-08-27,21:00,Série A,Matchweek 24,Sat,Away,D,0,0,Ceará,0.6,1.0,40.0,16754.0,Erick,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,8,2,18.8,0.0,0,0,2022,Athletico Paranaense
35,2022-09-03,19:00,Série A,Matchweek 25,Sat,Home,W,1,0,Fluminense,0.6,0.8,27.0,14037.0,Pablo,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,7,2,18.4,0.0,0,0,2022,Athletico Paranaense
37,2022-09-11,11:00,Série A,Matchweek 26,Sun,Away,D,1,1,Avaí,0.8,1.7,31.0,9487.0,Thiago Heleno,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,9,2,19.8,0.0,0,0,2022,Athletico Paranaense
38,2022-09-18,19:00,Série A,Matchweek 27,Sun,Home,D,2,2,Cuiabá,1.5,0.6,63.0,16524.0,Thiago Heleno,4-2-3-1,Anderson Daronco,Match Report,,16,2,19.1,0.0,1,1,2022,Athletico Paranaense
39,2022-09-27,21:00,Série A,Matchweek 28,Tue,Away,L,0,2,Santos,0.8,0.8,51.0,7464.0,Thiago Heleno,4-2-3-1,Braulio da Silva Machado,Match Report,,14,3,22.8,2.0,0,0,2022,Athletico Paranaense
40,2022-10-01,19:00,Série A,Matchweek 29,Sat,Home,W,2,0,Juventude,1.5,0.2,52.0,14403.0,Thiago Heleno,4-2-3-1,Maguielson Lima Barbosa,Match Report,,17,6,18.7,2.0,0,0,2022,Athletico Paranaense
41,2022-10-05,19:30,Série A,Matchweek 30,Wed,Home,D,1,1,Fortaleza,1.2,0.5,62.0,15646.0,Thiago Heleno,4-2-3-1,Rafael Rodrigo Klein,Match Report,,21,4,20.2,0.0,0,0,2022,Athletico Paranaense
42,2022-10-08,21:00,Série A,Matchweek 31,Sat,Away,L,1,2,Corinthians,1.4,1.2,49.0,38403.0,Vitinho,4-2-3-1,Anderson Daronco,Match Report,,19,4,18.0,0.0,0,0,2022,Athletico Paranaense
43,2022-10-16,19:00,Série A,Matchweek 32,Sun,Home,W,1,0,Coritiba,0.6,0.5,53.0,28954.0,Fernandinho,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,15,7,20.1,1.0,0,0,2022,Athletico Paranaense
44,2022-10-22,16:30,Série A,Matchweek 33,Sat,Away,L,2,4,Bragantino,0.4,2.3,53.0,,Thiago Heleno,4-2-3-1,Caio Max Augusto Vieira,Match Report,,9,4,20.9,1.0,0,0,2022,Athletico Paranaense
45,2022-10-25,21:45,Série A,Matchweek 34,Tue,Home,L,1,3,Palmeiras,0.2,2.2,29.0,,Léo Cittadini,4-2-3-1,Braulio da Silva Machado,Match Report,,11,1,30.1,1.0,0,0,2022,Athletico Paranaense
47,2022-11-02,16:00,Série A,Matchweek 35,Wed,Home,W,3,2,Goiás,2.7,0.8,46.0,,Thiago Heleno,4-1-2-1-2◆,Leandro Pedro Vuaden,Match Report,,16,4,18.6,0.0,1,1,2022,Athletico Paranaense
48,2022-11-05,21:00,Série A,Matchweek 36,Sat,Away,L,0,2,Internacional,0.7,1.3,45.0,,Thiago Heleno,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,14,1,21.2,0.0,0,0,2022,Athletico Paranaense
49,2022-11-09,21:30,Série A,Matchweek 37,Wed,Away,D,1,1,Atl Goianiense,0.4,1.3,37.0,,Fernandinho,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,12,4,23.5,0.0,0,0,2022,Athletico Paranaense
50,2022-11-13,16:00,Série A,Matchweek 38,Sun,Home,W,3,0,Botafogo (RJ),2.5,0.9,40.0,,Thiago Heleno,4-1-4-1,Anderson Daronco,Match Report,,24,10,16.0,1.0,0,0,2022,Athletico Paranaense
1,2022-04-10,16:00,Série A,Matchweek 1,Sun,Home,W,2,0,Internacional,1.9,0.6,52.0,37531.0,Hulk,4-2-3-1,Bruno Arleu de Araujo,Match Report,,15,5,19.6,1.0,0,0,2022,Atletico Mineiro
3,2022-04-17,18:00,Série A,Matchweek 2,Sun,Away,W,1,0,Ath Paranaense,1.0,0.5,56.0,17305.0,Júnior Alonso,4-4-2,Wilton Sampaio,Match Report,,17,5,19.4,0.0,0,0,2022,Atletico Mineiro
4,2022-04-23,21:00,Série A,Matchweek 3,Sat,Home,D,2,2,Coritiba,1.8,1.6,61.0,19974.0,Hulk,4-2-3-1,Savio Pereira,Match Report,,20,5,21.6,0.0,0,0,2022,Atletico Mineiro
